time,open,high,low,close,Volume,Volume MA,SPY · NYSE Arca: close
1590652800,48.275,48.685,48.015,48.645,3135020,6582679.2,304.54
1590675300,48.645,49.26,48.255,48.375,16442188,7398695.9,303.95
1590697800,48.65,48.65,48.36,48.6,11448,7206933.2,302.86
1590739200,48.48,48.795,48.195,48.255,2825308,6629716.6,301.88
1590761700,48.2575,49.135,48.115,48.985,30562254,8151584.5,305.54
1590784200,49.175,49.375,49.05,49.095,9332,8033929.7,306.1
1590998400,48.55,48.9625,48.54,48.8975,4827302,7584593,304.804
1591020900,48.9,49.0725,48.71,48.97,16821624,8423937,305.74
1591043400,48.9,48.925,48.785,48.785,3764,8289320.7,304.19
1591084800,49.41,49.41,48.865,49.04,3288400,7650703.5,306.3887
1591107300,49.0325,49.43,48.605,49.35,17747826,8537900.2,308.05
1591129800,49.375,49.5,49.375,49.5,90590,8408117.6,308.89
1591171200,49.5,49.6975,49.415,49.55,4216312,7884780.2,310.59
1591193700,49.5525,49.975,49.455,49.815,16437306,8706556.9,312.1
1591216200,49.815,49.91,49.75,49.75,51856,8448206.8,312.65
1591257600,49.71,49.9,49.485,49.79,1800282,7740444.6,312.0223
1591280100,49.8,49.965,49.13,49.405,11804700,8330260.9,311.35
1591302600,49.5,49.5,49.45,49.45,3338,7956397.2,311.2
1591344000,49.66,50.375,49.45,50.27,5543014,6781565.6,318.49
1591366500,50.255,50.85,50.125,50.6,13567942,7459490.3,319
1591389000,50.67,50.705,50.6,50.6,15618,7303520.2,319.15
1591603200,50.72,50.81,50.175,50.25065,3150412,6638931.4,320.33
1591625700,50.25,50.98,50.15,50.96,11487812,7212749.6,322.96
1591648200,50.8,51.06,50.8,51,71576,7075063,322.61
1591689600,50.735,50.93,50.595,50.75,2078594,5650880,319.4114
1591712100,50.75,51.45,50.75,51.21,11568174,6228822.1,320.72
1591734600,51.2,51.25,51.2,51.25,1258,5987519.9,321.92
1591776000,51.35,51.85,51.35,51.72,2955216,5294199.5,319.285
1591798500,51.715,52.445,51.58,52.12275,19571348,6272578.7,318.65
1591821000,52.005,52.125,51.5,51.5,20994,6109208.4,316.76
1591862400,51.465,51.75,50.6893,51.19,5246914,5484162.8,311.4199
1591884900,51.195,51.225,49.05,49.395,30696012,7014433.9,301.27
1591907400,49.1,49.755,49,49.70995,47728,6806004.7,303.08
1591948800,49.995,50.635,49.995,50.21,4417022,6204990.5,306.75
1591971300,50.21,50.345,48.84,49.5,36029100,8003852.7,303.99
1591993800,49.505,49.8,49.505,49.63,8112,7914244.2,303.58
1592208000,48.6,49.455,48.5,49.3575,4606964,7554357.4,300.91
1592230500,49.355,50.41,49.055,50.185,22773256,8692853.3,307.48
1592253000,50.425,50.43,50.425,50.43,1326,8415768.9,310.15
1592294400,50.75,51.675,50.75,51.61,3487134,7911728.5,315.03
1592316900,51.615,51.695,50.46,51.255,22386292,9030262.2,313
1592339400,51.235,51.44,51.075,51.44,7268,8873105,313.85
1592380800,51.575,51.725,51.315,51.38,1949312,8396180,312.67
1592403300,51.39,51.73,51.16,51.35,13991936,9092198,312.06
1592425800,51.345,51.35,51.15,51.175,63842,8991460.4,310.4501
1592467200,51.5,51.525,50.98,51.355,2362394,8531171.4,311.65
1592489700,51.36,51.55,51.04,51.4744,10344564,9048336.7,311.24
1592512200,51.495,51.625,51.495,51.625,4988,8900825.3,312.93
1592553600,51.85,52.155,51.82,52.07,2048024,8024659.1,313.1
1592576100,52.075,52.09,50.85,51.12,22165376,9131878.2,306.67
1592598600,50.945,51.195,50.87505,50.95,6946,8869879.8,306.1
1592812800,51.255,51.52995,50.965,51.52,2215178,7445838.1,309.56
1592835300,51.515,52.005,51.34,51.94,11127494,7999826.4,311.4
1592857800,52.01,52.225,51.94,52.225,29526,7780451.6,312.3299
1592899200,52.37,52.51,52.24,52.395,2294062,6093699.7,313.04
1592921700,52.4,52.915,52.23,52.23,13686198,6777604,311.8
1592944200,52.315,52.42,52.225,52.25,147944,6554653,311.2
1592985600,51.875,52.39,51.645,51.8525,3917988,5611889.6,307.99
1593008100,51.855,51.89,50.855,51.135,19258876,6574767.1,304.85
1593030600,51.25,51.285,51,51,8714,6400846.1,303.81
1593072000,51.15,51.435,50.655,51.1,3406196,5451841.3,304.32
1593094500,51.095,51.94,50.91,51.805,15347914,6218873.6,307.19
1593117000,51.9199,51.9199,51.75,51.85,21506,6122483.3,307.37
1593158400,51.66,52.01,51.06,51.08,3493198,5597546.4,303.725
1593180900,51.075,51.33,50.615,50.905,36550918,7421900.2,300.77
1593203400,50.88,50.91,50.75,50.75,24082,7304984.6,300.15
1593417600,50.785,51.1,50.155,50.69,4362884,7005900.6,301.71
1593440100,50.685,51.425,50.6525,51.425,12479722,7629637.3,304.7
1593462600,51.29955,51.7,51.29955,51.7,12762,7527874.2,305.47
1593504000,51.5,51.905,51.255,51.885,2262794,6532745.1,305.39
1593526500,51.89,52.455,51.761,51.9997,12738600,7169327.8,308.5
1593549000,52.225,52.33,52.08,52.1,4406,7058789.2,308.28
1593590400,52.09,52.465,51.895,52.28,3029282,6653878.6,310.86
1593612900,52.28,52.635,52.22,52.35,17457580,7525281.3,310.25
1593635400,52.6,52.6,52.5,52.5,1080,7410632.2,310.35
1593676800,52.685,53.11,52.6,52.9475,2664046,6859524.6,314.7299
1593699300,52.95,53.0475,52.525,52.635,15283762,7616315.5,312.74
1593721800,52.64,52.665,52.6,52.665,2414,7420536.8,312.8
1594022400,53.165,53.56,53.165,53.43,2491970,6582191.5,315.986
1594044900,53.425,53.805,53.295,53.555,12331090,7198310.3,317.1
1594067400,53.45,53.61,53.45,53.61,3652,7028183.1,317.73
1594108800,53.25,53.925,53.23,53.91,2344820,6378028.4,316.9
1594131300,53.9175,54.035,52.94,53.165,12466222,7000264.2,313.71
1594153800,53.125,53.17,52.995,53.17,2692,6825738.9,314.17
1594195200,52.995,53.74,52.995,53.655,2256452,5111015.6,315.93
1594217700,53.655,53.92,53.13,53.875,9669712,5593297.1,316.37
1594240200,53.9,54.03,53.87,54.03,11792,5375742.5,316.85
1594281600,54.015,54.375,53.935,54.175,2387988,4871155.8,315.72
1594304100,54.17,54.23,53.28,54.125,14098348,5575435.1,314.15
1594368000,53.88,54.035,53.4,53.7,2376450,5581117.9,314.505
1594390500,53.70335,54.13,53.625,54.13,11160692,5502222.5,317.79
1594413000,54.1,54.14,54,54.07,21390,5503071.7,318.1
1594627200,54.315,54.68,54.315,54.61,2403110,5471763.1,320.4902
1594649700,54.625,54.86,52.785,52.92,24368620,5817315.1,315.24
1594672200,53.03,53.275,52.92,53.275,12300,5817876.1,315.6
1594713600,53.02,53.275,51.94,52.02,6117316,5990539.6,312.41
1594736100,51.995,53.605,51.9875,53.53,21486000,6300651.5,318.49
1594758600,53.405,53.9,53.33,53.875,7244,6300893,321.04
1594800000,53.6,54.2825,53.53,54.015,3402130,6346401,321.62
1594822500,54.025,54.245,53.19,53.82,18155262,6637609.6,322.03
1594845000,53.845,53.875,53.5,53.5,10302,6637942.1,321.85
1594886400,52.985,53.82,52.95,53.04,3264832,6683942.7,319.89
1594908900,53.04,53.33,52.7453,52.875,12432158,6682239.5,319.74
1594931400,52.775,52.945,52.775,52.93,2474,6682228.6,320.41
1594972800,53.21,53.47,53.015,53.215,2370040,6687908,320.995
1594995300,53.225,53.565,52.925,53.4,9349672,6671906,321.5
1595017800,53.325,53.375,53.325,53.375,4478,6671540.3,321.9
1595232000,53.405,53.91,53.24,53.89,2991598,6701720.8,321.85
1595254500,53.89,55,53.885,54.945,12653564,6629481.6,324.64
1595277000,54.92,54.925,54.79,54.87,4430,6510880.6,324.4
1595318400,55.29,55.475,54.64,54.71,3478126,6126752.3,326.29
1595340900,54.715,54.89,54.03,54.23,12707276,6761046.6,325.15
1595363400,54.25,54.395,54.25,54.385,3212,6641051.7,325.69
1595404800,54.195,54.8353,54.125,54.695,2158034,5530522.4,325.58
1595427300,54.7,54.765,54.2,54.255,11252592,6092537,326.67
1595449800,54.255,54.57,54.25,54.475,9274,5787134.9,326.11
1595491200,54.805,54.805,54.27,54.39565,2551180,4840393.9,326.0914
1595513700,54.39,54.62,53.0025,53.1,19095652,5794814.3,322.68
1595536200,53.155,53.25,53.01505,53.2,14030,5625409.3,323.45
1595577600,52.635,52.8,51.735,52.265,6244952,5029893.8,320.97
1595600100,52.265,52.945,52.2375,52.6,14962916,5777524.5,320.48
1595622600,52.64,52.64,52.48,52.55,4970,5614531.4,320.2
1595836800,52.885,53.335,52.815,53.145,2982816,5142064.3,322.5184
1595859300,53.145,53.5,52.8475,53.43,12674074,5775644.3,323.29
1595881800,53.55,53.585,53.5,53.5,4020,5657343.3,323.7
1595923200,53.55,53.55,52.895,53.025,3743752,5377047.3,322.465
1595945700,53.0325,53.43,52.765,52.9,12848952,6019271,321.27
1595968200,52.85,52.975,52.8,52.975,8476,5870114.9,321.8
1596009600,53.13,53.355,52.805,53.28,2199578,5347415.6,323.23
1596032100,53.265,53.855,53.195,53.8,10031908,5848789.5,325.4
1596054600,53.77,53.825,53.73,53.825,5740,5675170.2,325.14
1596096000,53.37,53.57,52.81,52.93,3984492,5239031,320.45
1596118500,52.92,54.35,52.8,54.345,15213502,5999545.5,325.36
1596141000,54.345,54.835,54.345,54.8,212538,5902270.7,326.84
1596182400,54.6,54.895,53.975,54.045,3504422,5514862.2,323.465
1596204900,54.045,55.32,53.8305,55.215,19576002,6493198.6,326.22
1596227400,55.165,55.325,55,55.225,24846,6366881.9,326.44
1596441600,55.475,56.665,55.475,56.455,4636798,5643939.2,328.935
1596464100,56.455,56.755,56.14,56.575,16537300,6470102.7,328.84
1596486600,56.52,56.735,56.505,56.505,6666,6158188.4,328.83
1596528000,56.58,57.435,56.21,56.61,3565070,5588296.1,329.28
1596550500,56.615,56.765,56.25,56.755,13047680,6240431.6,329.93
1596573000,56.74,56.75,56.625,56.68,80902,6095335.9,330
1596614400,56.955,57.06,56.645,57.01985,2077228,5565493.6,331.97
1596636900,57.0211,57.055,56.65,56.93,9755322,6053058.7,331.68
1596659400,56.865,56.865,56.865,56.865,600,5865901.1,332
1596700800,56.675,57.135,56.56,57.08,2365824,5341744.7,332.29
1596723300,57.085,57.895,56.7575,57.8,12249878,5953814.8,334.33
1596745800,57.645,57.835,57.645,57.68,11722,5844422,334.16
1596787200,57.45,57.65,57.26,57.36,1962386,5440945.9,333.89
1596809700,57.33655,57.4675,56.42,56.86,17906136,6335965.7,334.52
1596832200,56.88,56.955,56.825,56.825,5768,6137029.5,334.53
1597046400,56.795,57.075,56.615,56.705,2105356,5481622.2,335.26
1597068900,56.71,56.83,55.9425,56.71,13127118,6127351.2,335.57
1597091400,56.62505,56.645,56.62005,56.645,1146,5952187.4,335.34
1597132800,56.9695,57.105,56.08,56.25005,4133314,5180053,335.81
1597155300,56.25,56.765,55.575,55.69,12903946,5824008,333.36
1597177800,55.77005,55.975,55.77005,55.97495,14128,5592874.5,333.37
1597219200,56.175,56.5225,55.98,56.435,2736994,4902859.2,336.46
1597241700,56.44,57.103,56.44,56.83,10374504,5421251.1,337.15
1597264200,56.96825,56.96825,56.75,56.84,20214,5244008.3,337.11
1597305600,57,57.305,56.94,57.0225,1880878,4685668.2,337.55
1597328100,57.025,57.455,56.775,56.93,8536044,5108425.3,336.89
1597350600,56.925,57.09,56.925,57.09,25702,5005849,337.62
1597392000,56.9,57.115,56.75,56.81995,1495610,4592863.4,336.315
1597414500,56.83,57.035,56.625,56.94,5982866,4891976.7,336.35
1597437000,56.85,56.985,56.82,56.94,160660,4781718.5,336.6
1597651200,57.22,57.45,56.94,57.3475,1216294,4230039.3,337.68
1597673700,57.345,57.45,57.215,57.32,6173120,4538109.2,338.04
1597696200,57.32,57.365,57.255,57.255,52422,4442611,338.63
1597737600,57.47,57.69,57.085,57.265,1784078,3636508.1,337.63
1597760100,57.2643,57.65,57.05,57.65,6237708,3948105.1,338.66
1597782600,57.535,57.695,57.535,57.65,19634,3843819,338.92
1597824000,57.785,57.83,57.425,57.625,1339922,3254459.2,338.8999
1597846500,57.64,57.935,57.315,57.435,11845656,3846684.7,337.3
1597869000,57.4,57.435,57.185,57.185,10562,3640547.1,336.27
1597910400,57.275,57.74995,57.19,57.645,1895662,3090132.9,336.77
1597932900,57.645,58.345,57.635,58.23,8946802,3536766.6,338.14
1597955400,58.25,58.25,58.23,58.24,6376,3400235.7,338.96
1597996800,58.255,58.545,57.945,58.38,3004032,3031712.1,338.09
1598019300,58.37005,59.04,58.37005,58.97,10039680,3532685.4,339.39
1598041800,59.015,59.25,58.98,59.09,25246,3439903.8,339.65
1598256000,59.5,59.9,59.205,59.515,3337924,3179997.8,341.908
1598278500,59.515,59.645,58.985,59.58,11846968,3771061.1,342.8
1598301000,59.57,59.6,59.475,59.6,46608,3698611,343.39
1598342400,59.675,59.675,59.255,59.355,2912382,3545086.8,342.6593
1598364900,59.365,60.02,59.28,60.02,14498586,4261983.1,344.42
1598387400,60.06,60.185,59.78,60.185,14512,4201894,344.55
1598428800,60.22,60.51,60.15,60.365,2856184,4036047.2,344.61
1598451300,60.37,61.155,60.37,60.995,11701842,4618518.2,347.98
1598473800,61.07,61.125,60.805,60.805,12228,4529925.7,347.77
1598515200,60.94,61.485,60.645,61.01,3613964,4398738.5,347.84
1598537700,61.034,61.53,60.495,61.045,13001796,5047846.6,348.53
1598560200,61.1,61.235,61.04,61.11,4822,4981091.6,349.26
