ticker,archetype,feature,n_turns,det_rate,alert_rate,combined_rate,base_rate,lift,mean_z_at_turn
WMT,LL,vwap_sigma_current,32,0.4375,0.375,0.5,0.01,50.0,-1.9967481347549156
WMT,LL,kf_price_filt_vel,32,0.09375,0.28125,0.3125,0.01,31.25,-0.834333283569445
WMT,LL,vwap_sigma_wave,32,0.28125,0.25,0.40625,0.014,29.017857142857142,-1.8089783093515792
WMT,LL,kf_price_pred_val,32,0.25,0.3125,0.375,0.014,26.785714285714285,-1.62125640536442
WMT,LL,sigma_tide,32,0.34375,0.3125,0.34375,0.016,21.484375,-1.8401631341121347
WMT,LL,sigma_current,32,0.21875,0.1875,0.25,0.018,13.88888888888889,-1.4439376159275796
WMT,LL,kf_rsi_pred_val,32,0.3125,0.28125,0.375,0.028,13.392857142857142,-1.8490778191032455
WMT,LL,rsi_value,32,0.3125,0.3125,0.375,0.03,12.5,-1.893339802384044
WMT,LL,kf_price_innovation,32,0.25,0.34375,0.375,0.03,12.5,-0.3988214697833784
WMT,LL,tension_tide,32,0.25,0.21875,0.28125,0.024,11.71875,-0.6355694538997779
WMT,LL,vwap_sigma_tide,32,0.28125,0.25,0.28125,0.026,10.817307692307693,-1.5277493800685453
WMT,LL,wave_accel,32,0.3125,0.21875,0.3125,0.03,10.416666666666668,-1.466442106836096
WMT,LL,kf_tension_pred_val,32,0.25,0.1875,0.25,0.024,10.416666666666666,-0.6584673616136881
WMT,LL,kf_conj_pred_val,32,0.25,0.21875,0.25,0.024,10.416666666666666,-1.3716836105547219
WMT,LL,sigma_wave,32,0.1875,0.15625,0.21875,0.022,9.943181818181818,-1.1547113890801497
WMT,LL,compression_ratio,32,0.1875,0.1875,0.21875,0.022,9.943181818181818,0.6977115371695787
WMT,LL,conj_wave_tide,32,0.25,0.15625,0.25,0.026,9.615384615384615,-1.3279485260001995
WMT,LL,current_accel,32,0.28125,0.25,0.3125,0.034,9.191176470588236,-1.4264199181528587
WMT,LL,kf_rvol_pred_val,32,0.09375,0.15625,0.1875,0.022,8.522727272727273,0.5140356890263829
WMT,LL,kf_conj_filt_vel,32,0.21875,0.21875,0.21875,0.026,8.413461538461538,-1.13712001295424
WMT,LL,tide_accel,32,0.3125,0.1875,0.34375,0.052,6.610576923076923,-1.3227136219208409
WMT,LL,conj_wave_current,32,0.1875,0.1875,0.1875,0.03,6.25,-1.0046470283217217
WMT,LL,kf_rsi_filt_vel,32,0.125,0.15625,0.1875,0.034,5.514705882352941,-1.0001886789181558
WMT,LL,kf_rvol_filt_vel,32,0.03125,0.09375,0.125,0.028,4.464285714285714,0.08435768558894222
WMT,LL,kf_tension_filt_vel,32,0.15625,0.15625,0.1875,0.046,4.076086956521739,-0.6526229191126423
WMT,LL,wave_slope,32,0.21875,0.21875,0.21875,0.054,4.050925925925926,-1.3632930227341014
WMT,LL,conj_current_tide,32,0.125,0.0625,0.125,0.032,3.90625,-0.8979724586955498
WMT,LL,fear_level,32,0.09375,0.09375,0.09375,0.032,2.9296875,0.9401408754205577
WMT,LL,tide_slope,32,0.09375,0.09375,0.09375,0.048,1.953125,-0.044165711580748085
WMT,LL,vwap_spread_tide_current,32,0.0625,0.0625,0.0625,0.064,0.9765625,0.24080506368537735
WMT,LL,vwap_spread_tide_wave,32,0.0625,0.0625,0.0625,0.068,0.9191176470588235,0.3687769271772927
WMT,LL,current_slope,32,0.03125,0.03125,0.03125,0.036,0.8680555555555556,-0.906807556046928
WMT,LL,vwap_spread_current_wave,32,0.03125,0.03125,0.03125,0.044,0.7102272727272728,0.684540747964004
WMT,LL,tension_current,32,0.0,0.0,0.0,0.05,0.0,0.5187746121737641
WMT,LL,tension_wave,32,0.0,0.0,0.0,0.022,0.0,0.6871630647666284
WMT,HL,kf_price_pred_val,52,0.2692307692307692,0.21153846153846154,0.3269230769230769,0.014,23.35164835164835,-1.5430869091987514
WMT,HL,kf_price_filt_vel,52,0.11538461538461539,0.15384615384615385,0.23076923076923078,0.01,23.076923076923077,-1.0392769517900704
WMT,HL,vwap_sigma_current,52,0.17307692307692307,0.1346153846153846,0.17307692307692307,0.01,17.307692307692307,-1.0526095590539999
WMT,HL,vwap_sigma_wave,52,0.17307692307692307,0.1346153846153846,0.21153846153846154,0.014,15.10989010989011,-1.272628239241444
WMT,HL,sigma_current,52,0.15384615384615385,0.1346153846153846,0.17307692307692307,0.018,9.615384615384617,-1.3305318931332872
WMT,HL,kf_rvol_pred_val,52,0.11538461538461539,0.1346153846153846,0.21153846153846154,0.022,9.615384615384615,0.7552105299540333
WMT,HL,sigma_wave,52,0.09615384615384616,0.19230769230769232,0.19230769230769232,0.022,8.741258741258742,-1.3761878809530783
WMT,HL,kf_rvol_filt_vel,52,0.09615384615384616,0.1346153846153846,0.21153846153846154,0.028,7.554945054945055,0.5258583364897453
WMT,HL,sigma_tide,52,0.11538461538461539,0.07692307692307693,0.11538461538461539,0.016,7.211538461538462,-0.7147141705221098
WMT,HL,tension_tide,52,0.15384615384615385,0.1346153846153846,0.17307692307692307,0.024,7.211538461538461,-0.19965460799168294
WMT,HL,kf_price_innovation,52,0.09615384615384616,0.17307692307692307,0.21153846153846154,0.03,7.051282051282051,-0.4867002680894573
WMT,HL,kf_tension_pred_val,52,0.1346153846153846,0.15384615384615385,0.15384615384615385,0.024,6.410256410256411,-0.24698237036109544
WMT,HL,kf_rsi_filt_vel,52,0.1346153846153846,0.1346153846153846,0.21153846153846154,0.034,6.221719457013574,-1.3204661613090007
WMT,HL,kf_rsi_pred_val,52,0.15384615384615385,0.11538461538461539,0.15384615384615385,0.028,5.4945054945054945,-1.289117959809108
WMT,HL,wave_accel,52,0.09615384615384616,0.09615384615384616,0.15384615384615385,0.03,5.128205128205129,-0.9747337208931548
WMT,HL,kf_tension_filt_vel,52,0.15384615384615385,0.19230769230769232,0.19230769230769232,0.046,4.1806020066889635,-1.159964247862902
WMT,HL,rsi_value,52,0.11538461538461539,0.057692307692307696,0.11538461538461539,0.03,3.8461538461538467,-1.292171965337873
WMT,HL,vwap_sigma_tide,52,0.09615384615384616,0.038461538461538464,0.09615384615384616,0.026,3.6982248520710064,-0.637952729511054
WMT,HL,compression_ratio,52,0.057692307692307696,0.07692307692307693,0.07692307692307693,0.022,3.496503496503497,0.33581056607019844
WMT,HL,current_accel,52,0.09615384615384616,0.057692307692307696,0.11538461538461539,0.034,3.3936651583710407,-0.8751151471416825
WMT,HL,current_slope,52,0.09615384615384616,0.07692307692307693,0.09615384615384616,0.036,2.670940170940171,-0.0020179838859442547
WMT,HL,tension_wave,52,0.0,0.057692307692307696,0.057692307692307696,0.022,2.6223776223776225,-0.10021131490945111
WMT,HL,vwap_spread_current_wave,52,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.044,2.6223776223776225,-0.027606042823991837
WMT,HL,conj_wave_current,52,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.03,2.5641025641025643,-0.15159443440497047
