ticker,archetype,feature,n_turns,det_rate,alert_rate,combined_rate,base_rate,lift,mean_z_at_turn
SPY,HL,fear_level,68,0.08823529411764706,0.10294117647058823,0.10294117647058823,0.022,4.679144385026738,0.8375827913852827
SPY,HL,kf_tension_filt_vel,68,0.20588235294117646,0.17647058823529413,0.25,0.054,4.62962962962963,-1.0550672972944164
SPY,HL,tide_accel,68,0.17647058823529413,0.14705882352941177,0.19117647058823528,0.042,4.551820728291316,-0.7398519432197145
SPY,HL,kf_tension_pred_val,68,0.23529411764705882,0.17647058823529413,0.25,0.056,4.464285714285714,-0.527715652880369
SPY,HL,vwap_sigma_tide,68,0.14705882352941177,0.10294117647058823,0.14705882352941177,0.034,4.325259515570934,-0.9654987517971945
SPY,HL,vwap_spread_tide_current,68,0.1323529411764706,0.1323529411764706,0.1323529411764706,0.032,4.136029411764706,0.18497312774878677
SPY,HL,vwap_spread_tide_wave,68,0.1323529411764706,0.11764705882352941,0.1323529411764706,0.032,4.136029411764706,0.3340653979551198
SPY,HL,vwap_spread_current_wave,68,0.11764705882352941,0.1323529411764706,0.1323529411764706,0.036,3.6764705882352944,0.5285640379735491
SPY,HL,tension_current,68,0.058823529411764705,0.10294117647058823,0.11764705882352941,0.032,3.676470588235294,-0.06400525493732237
SPY,HL,current_slope,68,0.1323529411764706,0.14705882352941177,0.14705882352941177,0.042,3.5014005602240896,-0.46936321092359395
SPY,HL,current_accel,68,0.1323529411764706,0.11764705882352941,0.14705882352941177,0.054,2.7233115468409586,-1.1605357521227733
SPY,HL,compression_ratio,68,0.08823529411764706,0.10294117647058823,0.10294117647058823,0.042,2.4509803921568625,0.5830627909030108
SPY,HL,tension_wave,68,0.0,0.014705882352941176,0.014705882352941176,0.018,0.8169934640522877,0.7485987482021783
SPY,HH,kf_price_pred_val,68,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.018,6.535947712418301,0.6360751549926822
SPY,HH,conj_current_tide,68,0.08823529411764706,0.10294117647058823,0.11764705882352941,0.026,4.524886877828054,0.24844871978301222
SPY,HH,tide_slope,68,0.07352941176470588,0.07352941176470588,0.07352941176470588,0.018,4.0849673202614385,-0.004525702794840642
SPY,HH,kf_price_innovation,68,0.04411764705882353,0.07352941176470588,0.10294117647058823,0.026,3.9592760180995477,0.3746117732168716
SPY,HH,conj_wave_tide,68,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.03,3.9215686274509807,0.6814790721577247
SPY,HH,kf_conj_pred_val,68,0.10294117647058823,0.11764705882352941,0.11764705882352941,0.03,3.9215686274509807,0.7038535798901538
SPY,HH,current_accel,68,0.1323529411764706,0.19117647058823528,0.19117647058823528,0.054,3.540305010893246,0.7150711239943944
SPY,HH,wave_accel,68,0.07352941176470588,0.058823529411764705,0.07352941176470588,0.022,3.3422459893048133,0.6584828355029516
SPY,HH,conj_wave_current,68,0.10294117647058823,0.07352941176470588,0.10294117647058823,0.032,3.2169117647058822,0.5817111665410911
SPY,HH,vwap_spread_tide_current,68,0.08823529411764706,0.10294117647058823,0.10294117647058823,0.032,3.2169117647058822,0.012535643076639876
SPY,HH,wave_slope,68,0.07352941176470588,0.07352941176470588,0.08823529411764706,0.028,3.151260504201681,0.6886408463176922
SPY,HH,kf_rsi_pred_val,68,0.058823529411764705,0.04411764705882353,0.058823529411764705,0.02,2.941176470588235,1.0393157039339744
SPY,HH,vwap_spread_current_wave,68,0.08823529411764706,0.08823529411764706,0.10294117647058823,0.036,2.8594771241830066,-0.33452300684956743
SPY,HH,kf_price_filt_vel,68,0.04411764705882353,0.029411764705882353,0.07352941176470588,0.026,2.828054298642534,0.3163762990561928
SPY,HH,vwap_spread_tide_wave,68,0.08823529411764706,0.08823529411764706,0.08823529411764706,0.032,2.7573529411764706,-0.11620144277340816
SPY,HH,sigma_tide,68,0.029411764705882353,0.04411764705882353,0.04411764705882353,0.018,2.450980392156863,0.8201117670362629
SPY,HH,tide_accel,68,0.058823529411764705,0.10294117647058823,0.10294117647058823,0.042,2.4509803921568625,0.4338732891081005
SPY,HH,kf_conj_filt_vel,68,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.024,2.4509803921568625,0.565928935552959
SPY,HH,kf_rvol_filt_vel,68,0.029411764705882353,0.04411764705882353,0.07352941176470588,0.034,2.162629757785467,-0.039757218376325364
SPY,HH,current_slope,68,0.07352941176470588,0.08823529411764706,0.08823529411764706,0.042,2.100840336134454,0.23752415691112094
SPY,HH,rsi_value,68,0.04411764705882353,0.04411764705882353,0.04411764705882353,0.024,1.8382352941176472,1.078679923368778
SPY,HH,kf_rvol_pred_val,68,0.0,0.04411764705882353,0.04411764705882353,0.024,1.8382352941176472,-0.1976062114915442
SPY,HH,kf_tension_pred_val,68,0.10294117647058823,0.10294117647058823,0.10294117647058823,0.056,1.838235294117647,0.4395112408009274
SPY,HH,sigma_current,68,0.029411764705882353,0.029411764705882353,0.04411764705882353,0.026,1.6968325791855206,0.9347014424516956
SPY,HH,tension_tide,68,0.08823529411764706,0.08823529411764706,0.08823529411764706,0.052,1.6968325791855206,0.4263118785627405
SPY,HH,tension_wave,68,0.0,0.029411764705882353,0.029411764705882353,0.018,1.6339869281045754,-0.4645272230729898
SPY,HH,tension_current,68,0.029411764705882353,0.04411764705882353,0.04411764705882353,0.032,1.3786764705882353,-0.022700177608349085
SPY,HH,vwap_sigma_wave,68,0.0,0.029411764705882353,0.029411764705882353,0.026,1.1312217194570136,1.0609974371375848
SPY,HH,sigma_wave,68,0.0,0.014705882352941176,0.014705882352941176,0.014,1.050420168067227,0.7245126009543865
SPY,HH,compression_ratio,68,0.029411764705882353,0.04411764705882353,0.04411764705882353,0.042,1.050420168067227,-0.279916029007733
SPY,HH,fear_level,68,0.0,0.014705882352941176,0.014705882352941176,0.022,0.6684491978609626,-0.6497297305310882
SPY,HH,vwap_sigma_current,68,0.0,0.014705882352941176,0.014705882352941176,0.024,0.6127450980392156,0.9894025641130395
SPY,HH,kf_tension_filt_vel,68,0.014705882352941176,0.029411764705882353,0.029411764705882353,0.054,0.5446623093681917,0.4175519460143919
SPY,HH,vwap_sigma_tide,68,0.014705882352941176,0.014705882352941176,0.014705882352941176,0.034,0.4325259515570934,0.4973192008187716
SPY,HH,kf_rsi_filt_vel,68,0.0,0.0,0.0,0.03,0.0,0.588807927355757
SPY,LH,kf_price_pred_val,49,0.30612244897959184,0.30612244897959184,0.40816326530612246,0.018,22.67573696145125,1.8875945907862195
SPY,LH,wave_accel,49,0.2653061224489796,0.3877551020408163,0.46938775510204084,0.022,21.335807050092768,1.1256978935927793
SPY,LH,kf_conj_filt_vel,49,0.3673469387755102,0.3673469387755102,0.4489795918367347,0.024,18.707482993197278,0.5200387416769383
SPY,LH,kf_price_filt_vel,49,0.2653061224489796,0.2857142857142857,0.3877551020408163,0.026,14.913657770800627,1.7522758087370705
SPY,LH,kf_price_innovation,49,0.22448979591836735,0.32653061224489793,0.3877551020408163,0.026,14.913657770800627,1.3672992570661175
SPY,LH,fear_level,49,0.20408163265306123,0.22448979591836735,0.24489795918367346,0.022,11.131725417439704,0.7805884339898674
SPY,LH,wave_slope,49,0.2857142857142857,0.30612244897959184,0.30612244897959184,0.028,10.932944606413994,-0.9700731880245389
SPY,LH,kf_conj_pred_val,49,0.2653061224489796,0.2653061224489796,0.2857142857142857,0.03,9.523809523809524,-0.6938903690058457
SPY,LH,sigma_tide,49,0.08163265306122448,0.16326530612244897,0.16326530612244897,0.018,9.070294784580499,-0.3592214083915927
SPY,LH,conj_wave_tide,49,0.24489795918367346,0.2653061224489796,0.2653061224489796,0.03,8.843537414965986,-0.7449603763931865
SPY,LH,vwap_sigma_tide,49,0.12244897959183673,0.2857142857142857,0.2857142857142857,0.034,8.403361344537814,-0.8260799572759334
SPY,LH,conj_wave_current,49,0.22448979591836735,0.2653061224489796,0.2653061224489796,0.032,8.290816326530612,-0.3425797490625204
SPY,LH,tide_slope,49,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.018,7.936507936507937,-0.7435699303434863
SPY,LH,sigma_current,49,0.04081632653061224,0.14285714285714285,0.1836734693877551,0.026,7.064364207221351,0.582530232556776
SPY,LH,conj_current_tide,49,0.16326530612244897,0.12244897959183673,0.16326530612244897,0.026,6.279434850863422,-0.7855190092528727
SPY,LH,vwap_sigma_current,49,0.0,0.14285714285714285,0.14285714285714285,0.024,5.952380952380952,-0.33155712095910844
SPY,LH,sigma_wave,49,0.02040816326530612,0.061224489795918366,0.08163265306122448,0.014,5.830903790087463,1.0826567118155999
SPY,LH,tension_current,49,0.16326530612244897,0.16326530612244897,0.1836734693877551,0.032,5.7397959183673475,0.9798939490584678
SPY,LH,vwap_spread_tide_wave,49,0.1836734693877551,0.1836734693877551,0.1836734693877551,0.032,5.7397959183673475,1.1266088091183368
SPY,LH,tension_wave,49,0.08163265306122448,0.061224489795918366,0.10204081632653061,0.018,5.6689342403628125,0.6215106301634558
SPY,LH,vwap_spread_current_wave,49,0.20408163265306123,0.20408163265306123,0.20408163265306123,0.036,5.6689342403628125,1.2680555154194322
SPY,LH,compression_ratio,49,0.20408163265306123,0.22448979591836735,0.22448979591836735,0.042,5.344995140913508,0.9899836804346298
SPY,LH,vwap_spread_tide_current,49,0.16326530612244897,0.14285714285714285,0.16326530612244897,0.032,5.1020408163265305,0.8309780937758737
SPY,LH,rsi_value,49,0.0,0.12244897959183673,0.12244897959183673,0.024,5.1020408163265305,-0.049205244477326555
SPY,LH,kf_rsi_pred_val,49,0.0,0.10204081632653061,0.10204081632653061,0.02,5.1020408163265305,0.002472634575776618
SPY,LH,kf_rsi_filt_vel,49,0.12244897959183673,0.04081632653061224,0.14285714285714285,0.03,4.761904761904762,1.1702799007497706
SPY,LH,current_slope,49,0.16326530612244897,0.1836734693877551,0.1836734693877551,0.042,4.373177842565598,-1.141210976450928
SPY,LH,tide_accel,49,0.08163265306122448,0.1836734693877551,0.1836734693877551,0.042,4.373177842565598,-0.5929430715714975
SPY,LH,kf_rvol_filt_vel,49,0.08163265306122448,0.10204081632653061,0.14285714285714285,0.034,4.201680672268907,-0.2868968314080038
SPY,LH,kf_tension_filt_vel,49,0.14285714285714285,0.10204081632653061,0.20408163265306123,0.054,3.779289493575208,1.0792806320636523
SPY,LH,tension_tide,49,0.14285714285714285,0.16326530612244897,0.1836734693877551,0.052,3.5321821036106753,0.42163883166149335
SPY,LH,kf_rvol_pred_val,49,0.04081632653061224,0.061224489795918366,0.08163265306122448,0.024,3.401360544217687,-0.1562183478854995
SPY,LH,kf_tension_pred_val,49,0.16326530612244897,0.16326530612244897,0.1836734693877551,0.056,3.2798833819241984,0.43929986903036
SPY,LH,current_accel,49,0.10204081632653061,0.16326530612244897,0.16326530612244897,0.054,3.023431594860166,-0.20130030159924486
SPY,LH,vwap_sigma_wave,49,0.0,0.061224489795918366,0.061224489795918366,0.026,2.3547880690737832,0.38570955122432576
