ticker,archetype,feature,n_turns,det_rate,alert_rate,combined_rate,base_rate,lift,mean_z_at_turn
JNJ,LL,vwap_sigma_wave,31,0.2903225806451613,0.1935483870967742,0.41935483870967744,0.012,34.946236559139784,-1.7433343957154173
JNJ,LL,vwap_sigma_tide,31,0.3548387096774194,0.25806451612903225,0.3548387096774194,0.018,19.713261648745522,-1.8429922932182268
JNJ,LL,kf_price_innovation,31,0.22580645161290322,0.3548387096774194,0.4838709677419355,0.026,18.61042183622829,-0.678394854124092
JNJ,LL,sigma_tide,31,0.3548387096774194,0.16129032258064516,0.3548387096774194,0.02,17.741935483870968,-1.848017158194012
JNJ,LL,kf_price_pred_val,31,0.3870967741935484,0.3870967741935484,0.5483870967741935,0.034,16.129032258064512,-2.637909504953031
JNJ,LL,vwap_sigma_current,31,0.3870967741935484,0.22580645161290322,0.3870967741935484,0.026,14.88833746898263,-1.8925517958882918
JNJ,LL,kf_price_filt_vel,31,0.22580645161290322,0.3225806451612903,0.41935483870967744,0.032,13.10483870967742,-1.8083293614751548
JNJ,LL,rsi_value,31,0.2903225806451613,0.16129032258064516,0.2903225806451613,0.024,12.096774193548388,-1.765861197210244
JNJ,LL,kf_rsi_pred_val,31,0.3225806451612903,0.25806451612903225,0.3548387096774194,0.032,11.088709677419356,-1.6955100088307196
JNJ,LL,sigma_wave,31,0.12903225806451613,0.12903225806451613,0.1935483870967742,0.02,9.67741935483871,-1.2258025732708357
JNJ,LL,current_accel,31,0.3225806451612903,0.1935483870967742,0.3225806451612903,0.034,9.487666034155597,-1.5402822946295007
JNJ,LL,conj_wave_current,31,0.22580645161290322,0.22580645161290322,0.22580645161290322,0.024,9.408602150537634,-0.8563236985143086
JNJ,LL,wave_accel,31,0.3870967741935484,0.2903225806451613,0.41935483870967744,0.048,8.736559139784946,-1.680591437291474
JNJ,LL,kf_rvol_pred_val,31,0.22580645161290322,0.0967741935483871,0.25806451612903225,0.032,8.064516129032258,0.6316863000925146
JNJ,LL,sigma_current,31,0.25806451612903225,0.25806451612903225,0.2903225806451613,0.038,7.640067911714771,-1.3489137107048068
JNJ,LL,wave_slope,31,0.2903225806451613,0.25806451612903225,0.2903225806451613,0.04,7.258064516129033,-1.501155995239842
JNJ,LL,conj_wave_tide,31,0.25806451612903225,0.2903225806451613,0.2903225806451613,0.042,6.912442396313364,-1.3932912139139007
JNJ,LL,fear_level,31,0.2903225806451613,0.22580645161290322,0.2903225806451613,0.042,6.912442396313364,1.1107301003177055
JNJ,LL,kf_conj_pred_val,31,0.25806451612903225,0.2903225806451613,0.2903225806451613,0.042,6.912442396313364,-1.3985489288558797
JNJ,LL,compression_ratio,31,0.25806451612903225,0.1935483870967742,0.25806451612903225,0.04,6.451612903225806,0.9974848376761799
JNJ,LL,kf_rvol_filt_vel,31,0.16129032258064516,0.16129032258064516,0.22580645161290322,0.036,6.272401433691757,0.350431031708369
JNJ,LL,kf_conj_filt_vel,31,0.22580645161290322,0.22580645161290322,0.25806451612903225,0.046,5.610098176718092,-1.096092760059944
JNJ,LL,current_slope,31,0.1935483870967742,0.16129032258064516,0.1935483870967742,0.038,5.093378607809847,-1.230702370621913
JNJ,LL,conj_current_tide,31,0.1935483870967742,0.1935483870967742,0.1935483870967742,0.048,4.032258064516129,-1.1115883583619477
JNJ,LL,vwap_spread_current_wave,31,0.1935483870967742,0.1935483870967742,0.1935483870967742,0.05,3.8709677419354835,1.1798501769322334
JNJ,LL,tide_accel,31,0.1935483870967742,0.0967741935483871,0.1935483870967742,0.054,3.5842293906810037,-1.3814183348164828
JNJ,LL,kf_rsi_filt_vel,31,0.12903225806451613,0.0967741935483871,0.16129032258064516,0.048,3.3602150537634405,-1.1572507835869115
JNJ,LL,tension_current,31,0.03225806451612903,0.0967741935483871,0.0967741935483871,0.03,3.2258064516129035,0.5444145522698953
JNJ,LL,kf_tension_filt_vel,31,0.0967741935483871,0.12903225806451613,0.16129032258064516,0.066,2.443792766373411,-0.671605713730778
JNJ,LL,kf_tension_pred_val,31,0.0967741935483871,0.06451612903225806,0.0967741935483871,0.076,1.2733446519524618,-0.1471931467288137
JNJ,LL,tension_tide,31,0.0967741935483871,0.06451612903225806,0.0967741935483871,0.078,1.2406947890818858,-0.1422141424896108
JNJ,LL,vwap_spread_tide_wave,31,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.064,0.5040322580645161,0.8205536563106847
JNJ,LL,vwap_spread_tide_current,31,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.068,0.4743833017077798,0.43812036367530255
JNJ,LL,tide_slope,31,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.078,0.4135649296939619,-0.3510142229338893
JNJ,LL,tension_wave,31,0.0,0.0,0.0,0.02,0.0,0.6813396228537668
JNJ,HL,vwap_sigma_wave,36,0.16666666666666666,0.08333333333333333,0.19444444444444445,0.012,16.203703703703702,-1.609014325995744
JNJ,HL,vwap_sigma_current,36,0.3055555555555556,0.2222222222222222,0.3333333333333333,0.026,12.820512820512821,-1.5317579238416867
JNJ,HL,kf_price_innovation,36,0.08333333333333333,0.25,0.25,0.026,9.615384615384615,-0.6768174514769787
JNJ,HL,kf_price_pred_val,36,0.16666666666666666,0.2222222222222222,0.3055555555555556,0.034,8.986928104575163,-1.3704223529337025
JNJ,HL,kf_rvol_pred_val,36,0.16666666666666666,0.1388888888888889,0.2777777777777778,0.032,8.680555555555555,0.8949742708078021
JNJ,HL,rsi_value,36,0.16666666666666666,0.1388888888888889,0.19444444444444445,0.024,8.101851851851851,-1.571004194979104
JNJ,HL,kf_rvol_filt_vel,36,0.19444444444444445,0.1111111111111111,0.2777777777777778,0.036,7.71604938271605,0.5209144452694173
JNJ,HL,sigma_tide,36,0.1388888888888889,0.08333333333333333,0.1388888888888889,0.02,6.944444444444445,-1.1417864066237358
JNJ,HL,sigma_current,36,0.16666666666666666,0.16666666666666666,0.25,0.038,6.578947368421053,-1.4452747137006612
JNJ,HL,kf_price_filt_vel,36,0.1111111111111111,0.1111111111111111,0.19444444444444445,0.032,6.076388888888889,-0.8613244181171934
JNJ,HL,conj_wave_current,36,0.1388888888888889,0.08333333333333333,0.1388888888888889,0.024,5.787037037037037,-0.9082780376100771
JNJ,HL,sigma_wave,36,0.08333333333333333,0.08333333333333333,0.1111111111111111,0.02,5.555555555555555,-1.1130113908607393
JNJ,HL,kf_rsi_pred_val,36,0.1388888888888889,0.1388888888888889,0.16666666666666666,0.032,5.208333333333333,-1.5304401925801852
JNJ,HL,current_accel,36,0.16666666666666666,0.1388888888888889,0.16666666666666666,0.034,4.901960784313725,-1.2702505774128865
JNJ,HL,kf_conj_pred_val,36,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.042,3.968253968253968,-1.1095353777717978
JNJ,HL,kf_rsi_filt_vel,36,0.1388888888888889,0.1111111111111111,0.16666666666666666,0.048,3.472222222222222,-1.078842722156952
JNJ,HL,vwap_sigma_tide,36,0.05555555555555555,0.0,0.05555555555555555,0.018,3.0864197530864197,-0.8396013561414922
JNJ,HL,wave_accel,36,0.1111111111111111,0.08333333333333333,0.1388888888888889,0.048,2.8935185185185186,-1.0412190237753929
