ticker,archetype,feature,n_turns,det_rate,alert_rate,combined_rate,base_rate,lift,mean_z_at_turn
QQQ,LL,kf_price_pred_val,78,0.4230769230769231,0.47435897435897434,0.5512820512820513,0.01,55.12820512820513,-2.0983133126050357
QQQ,LL,kf_price_innovation,78,0.20512820512820512,0.3974358974358974,0.48717948717948717,0.01,48.717948717948715,-0.6320476251153541
QQQ,LL,fear_level,78,0.46153846153846156,0.4358974358974359,0.46153846153846156,0.01,46.15384615384615,1.4073392076621165
QQQ,LL,vwap_sigma_tide,78,0.46153846153846156,0.41025641025641024,0.46153846153846156,0.012,38.46153846153846,-1.8099431640398076
QQQ,LL,kf_price_filt_vel,78,0.24358974358974358,0.3717948717948718,0.44871794871794873,0.012,37.39316239316239,-1.1875631806675346
QQQ,LL,sigma_tide,78,0.358974358974359,0.2692307692307692,0.358974358974359,0.012,29.914529914529915,-1.4638017602591746
QQQ,LL,current_slope,78,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.01,28.205128205128204,-1.3208877379701747
QQQ,LL,vwap_spread_current_wave,78,0.2692307692307692,0.2564102564102564,0.2692307692307692,0.01,26.92307692307692,1.3863408123871837
QQQ,LL,vwap_sigma_current,78,0.3974358974358974,0.2564102564102564,0.4230769230769231,0.016,26.44230769230769,-1.9325062930534813
QQQ,LL,wave_slope,78,0.3974358974358974,0.3333333333333333,0.41025641025641024,0.016,25.64102564102564,-1.8336558672889833
QQQ,LL,wave_accel,78,0.3076923076923077,0.24358974358974358,0.358974358974359,0.016,22.435897435897434,-1.515744670158072
QQQ,LL,vwap_spread_tide_wave,78,0.3333333333333333,0.34615384615384615,0.34615384615384615,0.016,21.634615384615383,1.2334801213229452
QQQ,LL,conj_wave_current,78,0.23076923076923078,0.20512820512820512,0.2564102564102564,0.012,21.367521367521366,-1.1128235381801288
QQQ,LL,kf_rsi_pred_val,78,0.2564102564102564,0.19230769230769232,0.3076923076923077,0.018,17.094017094017097,-1.8373194828797061
QQQ,LL,rsi_value,78,0.34615384615384615,0.21794871794871795,0.3717948717948718,0.022,16.899766899766902,-1.9005139552543169
QQQ,LL,current_accel,78,0.2692307692307692,0.2948717948717949,0.3333333333333333,0.022,15.151515151515152,-1.5580005660726863
QQQ,LL,kf_conj_filt_vel,78,0.23076923076923078,0.15384615384615385,0.2692307692307692,0.018,14.957264957264957,-1.1104790564688942
QQQ,LL,conj_current_tide,78,0.19230769230769232,0.19230769230769232,0.19230769230769232,0.014,13.736263736263737,-0.9061867772190567
QQQ,LL,kf_conj_pred_val,78,0.2948717948717949,0.24358974358974358,0.3076923076923077,0.024,12.820512820512821,-1.5535782163278076
QQQ,LL,vwap_sigma_wave,78,0.20512820512820512,0.16666666666666666,0.2948717948717949,0.024,12.286324786324787,-1.7377060371298414
QQQ,LL,conj_wave_tide,78,0.2948717948717949,0.23076923076923078,0.2948717948717949,0.026,11.34122287968442,-1.54144448472577
QQQ,LL,vwap_spread_tide_current,78,0.28205128205128205,0.28205128205128205,0.28205128205128205,0.028,10.073260073260073,0.947042985305936
QQQ,LL,tide_slope,78,0.2564102564102564,0.24358974358974358,0.2564102564102564,0.028,9.157509157509157,-0.7802502089041702
QQQ,LL,kf_rvol_pred_val,78,0.11538461538461539,0.1282051282051282,0.1794871794871795,0.022,8.158508158508159,0.7731512502969518
QQQ,LL,kf_rvol_filt_vel,78,0.07692307692307693,0.15384615384615385,0.20512820512820512,0.028,7.326007326007326,0.32595823517505884
QQQ,LL,tide_accel,78,0.23076923076923078,0.23076923076923078,0.2692307692307692,0.038,7.08502024291498,-1.2877639732914123
QQQ,LL,tension_wave,78,0.0,0.05128205128205128,0.05128205128205128,0.008,6.41025641025641,0.9209381301901473
QQQ,LL,tension_tide,78,0.14102564102564102,0.15384615384615385,0.1794871794871795,0.03,5.982905982905983,0.2000920131632437
QQQ,LL,kf_tension_pred_val,78,0.14102564102564102,0.15384615384615385,0.1794871794871795,0.032,5.608974358974359,0.16941625445589442
QQQ,LL,sigma_wave,78,0.038461538461538464,0.038461538461538464,0.0641025641025641,0.012,5.3418803418803416,-1.014014748416676
QQQ,LL,sigma_current,78,0.11538461538461539,0.10256410256410256,0.15384615384615385,0.03,5.128205128205129,-1.2600268072517242
QQQ,LL,compression_ratio,78,0.10256410256410256,0.07692307692307693,0.10256410256410256,0.032,3.205128205128205,0.14040963508781348
QQQ,LL,kf_rsi_filt_vel,78,0.05128205128205128,0.0641025641025641,0.08974358974358974,0.036,2.492877492877493,-0.9328348643129818
QQQ,LL,kf_tension_filt_vel,78,0.08974358974358974,0.05128205128205128,0.10256410256410256,0.046,2.229654403567447,-0.6700218140511737
QQQ,LL,tension_current,78,0.0,0.02564102564102564,0.02564102564102564,0.028,0.9157509157509157,0.675794765995099
QQQ,HL,kf_price_pred_val,76,0.2236842105263158,0.17105263157894737,0.27631578947368424,0.01,27.631578947368425,-1.3834683608008835
