time,open,high,low,close,Volume,Volume MA,SPY · NYSE Arca: close
1755181800,6460.69,6468.77,6460.63,6466.72,88962450,116583963,644.84
1755182700,6466.63,6473.92,6463.42,6465.22,81006590,117260000,644.74
1755183600,6465.14,6465.62,6459.8,6461.14,76405210,117337560.5,644.34
1755184500,6461.12,6463.96,6448.07,6451.37,87207840,117922834,643.335
1755185400,6451.2,6455.29,6448.25,6451.83,79949610,118453610,643.415
1755186300,6451.71,6459.64,6450.53,6458.63,73238650,118850774.5,644.07
1755187200,6458.54,6458.82,6444.99,6445.23,75746460,119264318.5,642.74
1755188100,6445.15,6454.52,6444.99,6449.47,59992650,119043966.5,643.09
1755189000,6449.29,6453.15,6447.97,6450.99,51885110,118599090,643.355
1755189900,6451.07,6460.06,6450.06,6459.8,56112030,117269538,644.17
1755190800,6459.77,6462.94,6459.21,6462.94,52292690,116742278.5,644.5247
1755191700,6463.03,6468.13,6462.79,6467.92,54709820,115706464.5,645.0007
1755192600,6467.89,6468.05,6460.52,6463.43,57466340,114338273.5,644.59
1755193500,6463.41,6465.8,6460.78,6464.73,56548860,111430809,644.71
1755194400,6464.64,6464.65,6459.12,6459.23,55486020,98290786.5,644.2
1755195300,6459.37,6462.42,6456.75,6458.33,59099760,80920108,644.085
1755196200,6458.3,6464.05,6457.33,6463.96,59267320,72466030.2,644.6701
1755197100,6464.01,6466.67,6461.88,6463.38,64535190,69970069.5,644.6
1755198000,6463.37,6467.12,6462.51,6466.94,72231010,68085352,644.955
1755198900,6466.94,6472.08,6466.14,6467.56,82989400,67256650.5,645.03
1755199800,6467.54,6470.37,6465.79,6469.4,136569440,69637000,645.21
1755200700,6469.45,6473.55,6468.38,6468.38,327420290,81957685,644.94
1755201600,6467.74,6468.53,6467.74,6468.53,324898590,94382354,644.2306
1755264600,6481.34,6481.34,6468.07,6469.23,366861120,108365018,645.2
1755265500,6469.03,6469.19,6453.53,6457.79,158994920,112317283.5,644.1
1755266400,6457.55,6461.84,6451.38,6461.04,118882140,114599458,644.43
1755267300,6460.99,6463.43,6453.37,6458.49,110812180,116352744,644.21
1755268200,6458.45,6459.53,6454.26,6454.83,90132220,117859722.5,643.86
1755269100,6454.92,6455.21,6449.78,6451.77,93387940,119934864,643.575
1755270000,6451.88,6455.55,6448.97,6454.98,80559900,121157257.5,643.84
1755270900,6454.88,6458.77,6450.93,6451.35,73619900,122223618,643.478
1755271800,6451.39,6456.27,6441.85,6442.56,86144520,123795353,642.63
1755272700,6442.59,6457.65,6442.53,6450.58,83591280,125101600,643.415
1755273600,6450.68,6455.54,6447.17,6455.54,65150980,125531706,643.94
1755274500,6455.58,6455.58,6448.87,6449.19,67937690,126154289.5,643.29
1755275400,6449.36,6455.03,6449.27,6454.13,71504750,126774539,643.7599
1755276300,6454.14,6458.86,6453.14,6457.24,73328660,127477606,644.0809
1755277200,6457.29,6459.08,6455.21,6457.11,63744110,127438052,644.1
1755278100,6457.15,6458.81,6453.62,6457.9,53568470,126504925,644.1654
1755279000,6457.97,6461.76,6457.97,6458.46,56199330,125165421.5,644.25
1755279900,6458.49,6464.48,6457.68,6464.15,55608350,121117367,644.7709
1755280800,6464.18,6464.78,6457.81,6460.74,74217950,108457250,644.4481
1755281700,6460.74,6462.31,6456.35,6461.79,57307490,95077695,644.53
1755282600,6461.91,6462.63,6458.34,6458.71,58066200,79637949,644.275
1755283500,6458.71,6460.96,6455.11,6458.46,65526680,74964537,644.26
1755284400,6458.49,6458.74,6450.32,6455.43,71844790,72612669.5,643.94
1755285300,6455.38,6456.24,6452,6454.27,83191190,71231620,643.8
1755286200,6454.3,6456.9,6452.63,6455.5,99526660,71701342,643.9499
1755287100,6455.53,6456.83,6447.51,6450.11,327801970,83422043.5,643.44
1755288000,6449.69,6450.21,6449.69,6449.79,446405410,101714319,643.15
1755523800,6444.08,6451.23,6442.99,6448.07,197392494,107902948.7,643.2
1755524700,6447.74,6454.12,6441.78,6443.23,105590896,108875267.5,642.73
1755525600,6443.89,6450.11,6443.79,6448.38,100379810,109714694,643.298
1755526500,6448.64,6455.35,6446.59,6446.59,92629150,111088602.5,643
1755527400,6446.26,6450.57,6442.87,6446.81,82854060,111834421,643.07
1755528300,6446.81,6450,6439.68,6448.07,94352400,112976803.5,643.23
1755529200,6448.07,6449.71,6444.61,6444.75,74606130,113040677,642.88
1755530100,6444.79,6448.4,6442.37,6442.99,67191500,113213046.5,642.73
1755531000,6443.09,6445.83,6441.32,6444.28,61915590,113630402.5,642.82
1755531900,6444.32,6446.14,6442.12,6443.38,53976990,113519285.5,642.7301
1755532800,6443.36,6447.42,6442.72,6444.57,56628150,113570275.5,642.91
1755533700,6444.58,6448.28,6443.72,6446.74,63496030,113034179.5,643.12
1755534600,6446.75,6449.1,6439.95,6441.74,77442660,114040938,642.625
1755535500,6441.69,6442.16,6437.7,6440.47,58350630,114055159.5,642.51
1755536400,6440.54,6446.25,6440.32,6445.95,59295140,113743582.5,643.015
1755537300,6445.92,6447.47,6444.63,6447.22,47894810,112546083.5,643.169
1755538200,6447.26,6453.58,6442.98,6444.32,61015400,111437294,642.89
1755539100,6444.35,6444.67,6442.5,6443.72,50262670,108974094.5,642.7894
1755540000,6443.76,6445.83,6441.27,6442.65,55198350,95343913.5,642.7
1755540900,6442.69,6445.1,6440.57,6443.26,52148960,75631091,642.7601
1755541800,6443.29,6446.79,6443.22,6446.49,52582510,68390591.8,643.115
1755542700,6446.56,6451.09,6445.84,6449.53,53285810,65775337.5,643.43
1755543600,6449.74,6450.87,6446.84,6447.29,62508050,63881749.5,643.185
1755544500,6447.35,6449.6,6446.59,6447.95,72551670,62877875.5,643.255
1755545400,6447.94,6451.2,6447,6450,93904260,63430385.5,643.455
1755546300,6450.03,6454.12,6448.16,6448.93,265520660,71988798.5,643.27
1755547200,6448.8,6449.16,6448.8,6449.16,416929220,89104953,643.3
1755610200,6445.33,6450.13,6435.47,6444.2,239508405,97720798.25,642.83
1755611100,6444.19,6447.38,6438.48,6444.02,142900355,101770036.5,642.87
1755612000,6444.37,6456.48,6444.37,6452.87,119472340,105044804,643.77
1755612900,6452.77,6454.31,6443.26,6445.2,114354100,107931101.5,643.03
1755613800,6445,6450.28,6434.21,6437.75,124697260,110991163,642.28
1755614700,6437.71,6437.81,6427.62,6427.62,111005130,112669286.5,641.215
1755615600,6427.51,6430.47,6420.66,6429.39,91030480,114303279,641.43
1755616500,6429.48,6431.7,6425.88,6430.93,74660260,115071535,641.61
1755617400,6430.96,6434.08,6426.66,6428.58,74129030,116383246,641.32
1755618300,6428.68,6429.35,6421.65,6422.43,65176070,116591279.5,640.75
1755619200,6422.28,6425.72,6416.23,6417.17,62306910,117193491.5,640.23
1755620100,6417.37,6422.95,6417.22,6418.57,60221540,117444651,640.35
1755621000,6418.38,6420.67,6410.83,6412.36,67601610,118217283.5,639.79
1755621900,6412.3,6415.06,6408.32,6411.25,68902430,119033279.5,639.67
1755622800,6411.29,6412.13,6403.39,6409.97,75100070,120123992.5,639.535
1755623700,6410.02,6413.59,6405.33,6412.67,57567950,119876987.5,639.72
1755624600,6412.62,6416.24,6412.06,6414.52,61359000,119317354,639.945
1755625500,6414.56,6415.25,6411.74,6413.78,55351080,117389695,639.83
1755626400,6413.86,6413.87,6404.22,6407.55,61085240,107167924,639.1799
1755627300,6407.43,6408.25,6404.68,6406.15,57444290,89193677.5,639.095
1755628200,6406.11,6406.91,6401.92,6403.86,60255120,80231013.25,638.91
1755629100,6403.94,6407.61,6402.07,6406.31,64477480,76309869.5,639.1
1755630000,6406.47,6406.47,6400.22,6402.39,78682100,74270357.5,638.735
1755630900,6402.4,6407.32,6400.96,6406.96,81162300,72610767.5,639.205
1755631800,6407.06,6409.49,6406.82,6409,97034590,71227634,639.42
1755632700,6409.05,6413.01,6402.58,6411.79,297505500,80552652.5,639.77
1755633600,6411.54,6411.57,6411.36,6411.36,377649460,94883601.5,639.91
1755696600,6408.4,6408.4,6394.81,6395.5,238418243,103071500.65,638.17
1755697500,6395.37,6395.67,6364.41,6368.29,196069987,109168548.5,635.39
1755698400,6367.91,6377.14,6355.78,6359.29,160737890,113946639.5,634.43
1755699300,6358.89,6365.84,6350.48,6353.48,126747750,117168681.5,633.92
1755700200,6353.44,6358.04,6348.49,6349.51,108943230,119604766,633.535
1755701100,6349.33,6352.36,6343.86,6348,103030190,121376195,633.38
1755702000,6348,6363.43,6346.49,6363.15,100542700,122958208.5,634.83
1755702900,6363.13,6379.04,6363.13,6378.54,106926800,124549545,636.375
1755703800,6378.41,6383.32,6376.22,6377.89,95492140,126445754.5,636.275
1755704700,6377.94,6379.96,6362.15,6365.91,74322510,127093930,635.15
1755705600,6365.99,6378.07,6365.38,6377.95,69834580,127818105,636.32
1755706500,6378.01,6389.35,6377.66,6389.03,67842890,128155987.5,637.4207
1755707400,6389.01,6389.14,6379.33,6384.71,58609230,128214234.5,637.015
1755708300,6384.68,6385.73,6374.58,6377.41,60295510,128216254,636.315
1755709200,6377.42,6385.68,6376.3,6379.83,59572790,127971019.5,636.49
1755710100,6379.96,6386.51,6378.23,6380.29,55020670,126787948,636.56
1755711000,6380.36,6391.04,6380.12,6390.9,59072060,125683436,637.6101
1755711900,6390.93,6394.29,6385.39,6386.48,58068800,123735146.5,637.198
1755712800,6386.45,6387.7,6371.89,6375.06,67877330,112253738,636.015
1755713700,6375.13,6375.42,6367.77,6372.96,59047610,96323645.5,635.83
1755714600,6372.87,6383.03,6372.85,6382.21,56097350,87207600.85,636.735
