time,open,high,low,close,Volume,Volume MA,SPY · NYSE Arca: close
1772528400,179.01,179.01,179.01,179.01,311,71848.95,676.2
1772530380,176.5,176.5,176.5,176.5,142,62322.15,675.73
1772532540,176.08,176.08,176.05,176.05,1700,55561.3,673.93
1772533080,176.1,176.1,176.1,176.1,100,43428.6,674.72
1772533800,176.06,176.06,176.05,176.05,407,10307.25,673.8
1772533980,176.08,176.08,176.01,176.01,901,1173.1,673.33
1772535420,176.03,176.03,176.03,176.03,886,778.2,674.15
1772536680,176.03,176.03,175.88,175.88,1927,733.1,672.46
1772538300,176.81,176.81,176.81,176.81,100,708.1,675.22
1772539560,176.5,176.5,176.45,176.45,1301,475.1,675.66
1772539740,176.5,176.56,176.5,176.5,3198,620,676.88
1772539920,176.5,176.5,176.5,176.5,5336,876.8,676.5
1772540100,176.46,176.48,176.4,176.4,1748,959.2,676.61
1772540280,176.5,176.5,176.5,176.5,400,964.7,677.14
1772540460,176.5,176.98,176.5,176.98,3616,1137.15,677.15
1772541360,176.94,176.97,176.94,176.97,1940,1226.15,676.82
1772542800,177.13,177.13,177.03,177.03,1312,1286.25,676.77
1772544060,176.611,176.611,176.44,176.44,300,1296.25,676.32
1772544240,176.68,176.68,176.5,176.5,6562,1619.35,676.0793
1772544600,176.47,176.65,176.4,176.4,5658,1892.25,674.94
1772544780,176.4,176.65,176.37,176.65,7411,2247.25,675
1772544960,176.43,176.45,176.4,176.41,400,2260.15,674.99
1772545140,176.39,176.4,176.38,176.4,494,2199.85,675.18
1772545320,176.34,176.34,176.29,176.3,909,2240.3,674.83
1772545500,176.29,176.3,176.29,176.3,330,2236.45,674.3
1772546040,176.15,176.15,176.1477,176.15,2588,2320.8,674.44
1772546220,176.15,176.15,176.15,176.15,118,2282.4,674.66
1772546400,176.18,176.18,176.0924,176.0924,1300,2251.05,674.37
1772546760,176.07,176.2,176.03,176.2,1000,2296.05,674.64
1772547120,176.09,176.09,175.99,175.99,495,2255.75,674.06
1772547300,176,176,175.95,175.97,300,2110.85,674.27
1772547480,176,176,176,176,900,1889.05,674.5
1772547660,175.95,176.2,175.95,176.2,10320,2317.65,675.11
1772548020,176.09,176.09,176.08,176.08,427,2319,675
1772548200,176.02,176.155,175.63,175.72,332134,18744.9,675.81
1772548380,175.72,175.91,174.96,175.13,287937,33044.75,674.91
1772548560,175.145,175.73,175.12,175.45,287547,47356.5,676.8
1772548740,175.47,175.56,174.67,174.67,188248,56753.9,674.63
1772548920,174.68,174.91,173.89,173.9,226718,67761.7,673.44
1772549100,173.91,174.35,173.73,174.21,261033,80530.45,673.7
1772549280,174.2,174.31,173.97,174.27,194809,89900.35,672.88
1772549460,174.28,174.52,174.05,174.16,191874,99474.05,673.46
1772549640,174.17,174.321952,173.945,174.005,228094,110854.05,672.74
1772549820,173.985,174.03,173.7,173.755,168025,119209.85,672.38
1772550000,173.76,174.23,173.72,173.935,197215,129054.1,672.24
1772550180,173.94,174.01,173.58,173.89,196998,138774.6,672.33
1772550360,173.88,174.26,173.86,174.01,141608,145849.1,671.91
1772550540,174.03,174.15,173.65,173.79,146481,153108.15,672.5
1772550720,173.78,174.17,173.755,173.86,121292,159122.75,672.64
1772550900,173.85,173.905,173.29,173.37,209791,169587.55,671.48
1772551080,173.375,173.55,172.99,173.09,155831,177364.1,670.641
1772551260,173.1,173.22,172.92,173.16,131008,183869.5,670.72
1772551440,173.155,173.155,172.685,172.73,188882,192797.6,669.85
1772551620,172.76,172.84,172.67,172.79,134056,199479.05,669.85
1772551800,172.77,173.2,172.68,172.95,294705,197607.6,671.18
1772551980,172.93,173.18,172.765,173.04,137964,190108.95,671.13
1772552160,173.02,173.25,172.86,173.08,191864,185324.8,671.6
1772552340,173.07,173.17,172.76,173.07,154445,183634.65,671.97
1772552520,173.06,173.23,173.04,173.13,101421,177369.8,671.23
1772552700,173.14,173.41,173.1,173.33,166633,172649.8,671.72
1772552880,173.33,173.355,172.87,172.96,89147,167366.7,670.79
1772553060,172.98,173.26,172.95,173.17,168713,166208.65,670.67
1772553240,173.17,173.38,173.12,173.31,128270,161217.45,671.07
1772553420,173.32,173.65,173.25,173.55,92912,157461.8,671.98
1772553600,173.55,173.58,173.33,173.54,91476,152174.85,671.86
1772553780,173.535,174.08,173.52,174.06,128425,148746.2,674.19
1772553960,174.055,174.195,173.93,174.175,126704,148001,674.79
1772554140,174.175,174.36,174.09,174.25,100690,145711.45,674.58
1772554320,174.25,174.45,174.135,174.4,74602,143376.95,675.03
1772554500,174.4,174.69,174.4,174.69,149279,140351.35,675.77
1772554680,174.7,174.73,174.49,174.615,80058,136562.7,675.59
1772554860,174.62,174.92,174.45,174.905,88211,134422.85,676.11
1772555040,174.92,175.03,174.74,174.8,109561,130456.8,676.16
1772555220,174.815,174.92,174.7,174.88,73182,127413.1,676.02
1772555400,174.85,174.85,174.47,174.62,92936,117324.65,674.94
1772555580,174.64,175.04,174.62,174.94,89725,114912.7,675.98
1772555760,174.97,175.11,174.82,174.89,95097,110074.35,675.89
1772555940,174.885,174.96,174.765,174.92,54130,105058.6,676
1772556120,174.92,175.14,174.74,175.11,129941,106484.6,676.68
1772556300,175.1,175.57,175.08,175.41,74519,101878.9,677.86
1772556480,175.43,175.455,175.18,175.305,116898,103266.45,677.5
1772556660,175.315,175.52,175.145,175.5,75671,98614.35,677.86
1772556840,175.51,175.67,175.47,175.59,55895,94995.6,678.24
1772557020,175.58,175.58,175.43,175.46,69114,93805.7,677.56
1772557200,175.47,175.525,175.31,175.44,46938,91578.8,677.43
1772557380,175.42,175.43,175.19,175.27,72067,88760.9,677.39
1772557560,175.265,175.4,175.225,175.305,61060,85478.7,676.97
1772557740,175.3,175.31,175.1,175.14,136779,87283.15,676.76
1772557920,175.14,175.36,175.09,175.29,32362,85171.15,677.11
1772558100,175.29,175.39,175.22,175.38,40856,79750,677.16
1772558280,175.37,175.62,175.36,175.5,52343,78364.25,677.2
1772558460,175.49,175.88,175.47,175.86,51639,76535.65,677.97
1772558640,175.86,175.93,175.73,175.79,34066,72760.9,678.01
1772558820,175.79,175.92,175.76,175.855,68029,72503.25,678.32
1772559000,175.855,175.86,175.555,175.58,114494,73581.15,677.04
1772559180,175.59,175.62,175.49,175.595,42491,71219.45,676.48
1772559360,175.59,175.69,175.45,175.45,51602,69044.7,676.6
1772559540,175.475,175.78,175.475,175.65,23813,67528.85,677.01
1772559720,175.65,175.87,175.65,175.84,48923,63477.95,678.29
1772559900,175.82,175.88,175.79,175.81,39250,61714.5,677.94
1772560080,175.82,175.93,175.73,175.74,171485,64443.85,678.11
1772560260,175.74,175.79,175.29,175.31,52598,63290.2,677.36
1772560440,175.315,175.375,175.18,175.33,60168,63503.85,677.31
1772560620,175.33,175.475,175.31,175.405,98637,64980,677.42
1772560800,175.43,175.72,175.42,175.6,60822,65674.2,678.51
1772560980,175.58,175.64,175.52,175.545,50795,64610.6,678.32
