time,open,high,low,close,Volume,Volume MA,SPY · NYSE Arca: close
1713177000,88.86,88.87,88.86,88.87,2508,751515.4,513.8
1713181500,88.92,89.205,88.92,89.205,26796,752775.3,514.73
1713186000,89.29,89.305,88.37,88.45,976542,801582.4,512.5
1713190500,88.47,88.635,88.16,88.395,1460872,873730.4,511.5801
1713195000,88.3975,88.555,87.97775,88.0225,949430,870430.6,509.7005
1713199500,88,88.135,87.16,87.41,1626710,894642.7,506.365
1713204000,87.41,87.44,87.115,87.135,1818046,949360.7,504.47
1713208500,87.14,87.265,86.9975,87.08,1950738,991429.3,504.03
1713213000,86.985,86.985,86.985,86.985,302,953723.1,504.09
1713263400,86.745,86.745,86.745,86.745,588,864376.2,505.44
1713272400,86.765,86.98,86.175,86.6,1072270,917954.8,504.91
1713276900,86.595,86.82,86.2325,86.755,1377626,986806.1,504.1821
1713281400,86.75,86.92,86.61,86.705,996660,1036543.5,504.25
1713285900,86.7075,86.895,86.28,86.565,1580922,1065292.6,503.9699
1713290400,86.565,87.07,86.335,86.74,1683274,1093191.6,505.15
1713294900,86.74175,86.89,86.5199,86.6,3513344,1220157.8,503.43
1713358800,87.07,87.0925,86.415,86.415,1331120,1224097.3,504.075
1713363300,86.415,86.62,86.17,86.255,1084842,1189265.5,502.1
1713367800,86.255,86.31,85.885,85.885,1288530,1137071,499.41
1713372300,85.895,86.51,85.81,86.485,1757052,1224908.6,502.4
1713376800,86.49,86.755,86.135,86.1775,1286526,1289109.5,500.57
1713381300,86.195,86.345,86.015,86.015,2226492,1399094.3,500.6
1713385800,86.005,86.005,86.005,86.005,2510,1350392.7,500.71
1713445200,86.325,86.37,85.82,86.2,865086,1320603.4,501.71
1713449700,86.2,86.68165,86.185,86.5,1152470,1330755.4,503.21
1713454200,86.505,86.54,86.1,86.16,768060,1287822.9,501.86
1713458700,86.1525,86.16315,85.465,85.5925,1203754,1257108.3,499.62
1713463200,85.59,85.78,85.395,85.69,1013524,1210247.6,499.63
1713467700,85.7025,85.945,85.545,85.68,1920938,1306279.4,499.5595
1713472200,85.63,85.63,85.63,85.63,73254,1309912.7,499.33
1713481200,85.535,85.54,85.375,85.375,5698,1256584.1,498.68
1713518100,85.135,85.135,85.135,85.135,352,1187720.4,497.5
1713522600,85.15,85.305,85.09,85.305,5396,1138157.2,499.26
1713531600,85.65,85.825,85.43,85.52,1380432,1128132.7,498.85
1713536100,85.5225,85.62,85.27,85.41,1547266,1121332.3,497.87
1713540600,85.405,85.435,84.665,84.885,1347488,1013039.5,496.0072
1713545100,84.885,85.295,84.845,85.12,1002414,996604.2,497.3
1713549600,85.115,85.125,84.545,84.78,1804838,1032604,495.41
1713554100,84.785,84.895,84.5425,84.88,3507446,1143549.8,495.25
1713558600,84.88,84.88,84.88,84.88,386,1055716.5,494.86
1713790800,85.06,85.29,84.91,85.05,1039302,1043355.3,497.54
1713795300,85.05,85.075,84.45,84.555,1329060,998483.7,496.4325
1713799800,84.555,85.025,84.54,84.905,778924,1037304.4,497.77
1713804300,84.91,85.61,84.905,85.505,1095510,1048825.6,501.43
1713808800,85.505,85.685,85.415,85.52,1239774,1053190.8,501.09
1713813300,85.515,85.525,85.1675,85.255,1476262,1088600.9,499.38
1713817800,85.095,85.095,85.095,85.095,944,1028460.4,499.95
1713868200,85.645,85.645,85.645,85.645,200,977794.2,500.81
1713872700,85.555,85.555,85.555,85.555,400,881767.3,501.41
1713877200,85.775,85.975,85.315,85.87,1102456,933227.4,503.31
1713881700,85.88,86.19,85.745,86.1725,994218,982653.4,504.83
1713886200,86.1675,86.31,85.97,86.28,768614,1021066.5,505.46
1713890700,86.275,86.38,86.13,86.38,630976,1052345.5,505.98
1713895200,86.38,86.52,86.3,86.34,771532,1021900.5,505.3901
1713899700,86.3475,87.25,86.23,86.585,1960050,1042539.7,506.02
1713904200,86.27,87.11,86.27,86.755,44598,977395.2,506.45
1713908700,87,87,87,87,800,927314.5,506.23
1713945600,87.345,87.37,87.34,87.345,2200,837182.6,506.24
1713954600,87.305,87.43,87.13,87.43,16550,662637.8,506.66
1713959100,87.155,87.52,87.155,87.37,10604,663148.7,506.0301
