time,open,high,low,close,Volume,Volume MA,SPY · NYSE Arca: close
1201185000,15.745005,15.754995,15.51,15.754995,14407406,13246373.9,134.99001
1201271400,15.894995,15.894995,15.33,15.43,13313946,13729140.3,133.03999
1201530600,15.345,15.71,15.175005,15.685,14947546,14210187.4,135.24001
1201617000,15.75,15.79,15.51,15.735,9528796,14620664,135.91
1201703400,15.685,16.03,15.589995,15.635,25846774,15592454,134.91
1201789800,15.435,16.32425,15.33,16.29,15835836,15994145.8,137.37
1201876200,16.29,16.449995,16.120005,16.435,16413758,15856141.1,139.58
1202135400,16.445,16.445,16.050005,16.199995,12954508,15905363,137.82001
1202221800,15.885,16.025,15.660005,15.745005,14008352,15993600.1,134.13
1202308200,15.845,15.975,15.51,15.574995,9878040,16057491.2,133.05
1202394600,15.54,15.980005,15.525,15.875,12868234,16029801.7,133.92999
1202481000,15.835,15.894995,15.6,15.785005,10973946,15966061.1,133.07001
1202740200,15.75,16.03,15.605005,15.949995,10401718,16090044.3,133.75
1202826600,16,16.21,15.89,15.980005,8849758,16232102.4,134.99001
1202913000,16.144995,16.25,15.995005,16.185,14072492,16285709.4,136.37
1202999400,16.295,16.295,15.879995,16.03,9938906,16120953.5,135.17
1203085800,15.855005,16.125,15.79,16.115,8393774,15851430.1,135.14
1203431400,16.195,16.195,15.879995,15.93,8150496,15620476.4,135.52
1203517800,15.81,16.15,15.765,16.15,21552218,13858306.5,135.92
1203604200,16.160005,16.199995,15.754995,15.765,12025610,13218105.7,134.78999
1203690600,15.86,16.11,15.64,16.11,8797992,12937635,135.62
1203949800,16.035005,16.324995,15.875,16.324995,13377758,12940825.6,137.33
1204036200,16.160005,16.57,16.160005,16.485,13546242,12870760.4,138.36
1204122600,16.335,16.525,16.33,16.449995,8891844,12838912.8,138.22
1204209000,16.285005,16.32,16.01,16.06,13228812,12208014.7,136.87
1204295400,15.885,15.9,15.5,15.660005,18260054,12329225.6,133.82001
1204554600,15.595,15.67,15.415,15.625,9788376,11997956.5,133.5
1204641000,15.519995,15.67,15.394995,15.6,14968406,12098651.4,132.99001
1204727400,15.589995,15.85,15.485,15.605005,10044000,11900433.8,133.83
1204813800,15.445,15.655,15.175005,15.225,12942008,12053632.2,131.06
1204900200,15.015,15.33,14.964995,15.08,15682804,12194360.7,129.71001
1205155800,15.175005,15.21,14.824995,14.905,13975454,12344436.1,128
1205242200,15.315,15.315,14.92,15.31,14955546,12572127.5,132.60001
1205328600,15.44,15.519995,15.199995,15.225,8217126,12540495.9,131.36
1205415000,14.985,15.35,14.839995,15.24,18028454,12738294,131.64999
1205501400,15.375,15.375,14.78,15.02005,17843102,13133503.8,129.61
1205760600,14.655,14.92,14.555,14.82,17814110,13604520.6,128.3
1205847000,15.095,15.464995,14.964995,15.405,11204110,13757201.3,133.63
1205933400,15.64,15.64,15.199995,15.199995,15525540,13455867.4,130.32001
1206019800,15.129995,15.705,15.129995,15.625,12701352,13489654.5,132.08
1206365400,15.824995,16.19,15.74,16.144995,20680782,14083794,134.72
1206451800,16.28,16.28,15.925005,16.015,14962040,14163008.1,134.85001
1206538200,15.945,15.97,15.68,15.714995,15503648,14260878.4,133.2
1206624600,15.92,15.92,15.555,15.565,9488312,14290701.8,132.78
1206711000,15.550005,15.550005,15.165,15.265,8459594,14052240.9,131.50999
1206970200,15.21,15.504995,15.17,15.36,10381672,13658321.8,131.97
1207056600,15.57,16.1,15.57,16.050005,19912852,14164545.6,136.61
1207143000,16.1,16.300005,16.050005,16.050005,15010336,14166642.1,136.7
1207229400,16.055,16.125,15.875,16.1,12729804,14300932.3,137.03999
1207315800,16.105005,16.129995,15.9,16.025,6474774,13977570.6,136.89
1207575000,16.089995,16.129995,15.935,15.964995,6306608,13508760.8,136.96001
1207661400,15.9,15.955,15.845,15.93,9169546,13268465.4,136.82001
1207747800,15.92,15.935,15.54,15.58,13431774,13192276.8,135.83
1207834200,15.574995,15.839995,15.555,15.745005,12851140,13423977.5,136.02
1207920600,15.620005,15.644995,15.379995,15.455,7766384,12910874,133.38
1208179800,15.445,15.445,15.324995,15.345,6600072,12348722.5,132.92999
1208266200,15.405,15.42,15.245005,15.324995,5755174,11745775.7,133.24001
1208352600,15.485,15.665,15.415,15.665,12742040,11822672.2,136.85001
1208439000,15.61,15.745005,15.555,15.735,8461234,11469456.9,137.05
1208525400,16.065,16.11,15.875,16.035005,9719234,11320351,138.48
