date,ticker,ret_10d,signal,confidence,regime
2006-11-15 14:30:00+00:00,AAPL,7.787115731356703,-1,0.25,BULL
2006-11-15 14:30:00+00:00,SPY,-0.020630482866704422,-1,0.25,BULL
2006-11-16 14:30:00+00:00,AAPL,7.134072423553518,-1,0.25,BULL
2006-11-16 14:30:00+00:00,PEP,0.16167151632718638,1,1.0,BULL
2006-11-16 14:30:00+00:00,SPY,0.157150726633271,-1,0.25,BULL
2006-11-17 14:30:00+00:00,AAPL,6.473457099691878,-1,0.25,BULL
2006-11-17 14:30:00+00:00,PEP,1.0104401390172304,1,0.7,BULL
2006-11-17 14:30:00+00:00,SPY,0.6483036296748328,-1,0.25,BULL
2006-11-20 14:30:00+00:00,AAPL,4.226382962667972,-1,0.25,BULL
2006-11-20 14:30:00+00:00,PEP,2.7048819950195386,1,0.45,BULL
2006-11-20 14:30:00+00:00,SPY,0.9763028667643932,-1,0.25,BULL
2006-11-21 14:30:00+00:00,AAPL,0.6160414136991467,-1,0.5,BULL
2006-11-21 14:30:00+00:00,PEP,1.9001471482038297,1,0.42,BULL
2006-11-21 14:30:00+00:00,SPY,0.6845812975798194,-1,0.25,BULL
2006-11-22 14:30:00+00:00,AAPL,-3.1684032063593532,-1,0.5,BULL
2006-11-22 14:30:00+00:00,SPY,0.6100966037962787,-1,0.25,BULL
2006-11-24 14:30:00+00:00,AAPL,-4.959751536187606,-1,0.5,BULL
2006-11-24 14:30:00+00:00,SPY,0.6712835505364939,-1,0.25,BULL
2006-11-27 14:30:00+00:00,AAPL,-2.010593826980277,-1,0.25,BULL
2006-11-28 14:30:00+00:00,AAPL,-7.6642797258560185,-1,0.5,BULL
2006-11-28 14:30:00+00:00,PEP,1.5232507348804052,1,1.0,BULL
2006-11-29 14:30:00+00:00,AAPL,-3.601554279196293,-1,0.5,BULL
2006-11-30 14:30:00+00:00,AAPL,-3.7740478010819984,-1,0.5,BULL
2006-12-01 14:30:00+00:00,AAPL,-4.688425389448673,-1,0.25,BULL
2006-12-04 14:30:00+00:00,AAPL,-6.896449809450937,-1,0.25,BULL
2006-12-05 14:30:00+00:00,AAPL,-4.962717600903337,-1,0.25,BULL
2006-12-05 14:30:00+00:00,SPY,0.20644345187000776,-1,0.25,BULL
2006-12-06 14:30:00+00:00,SPY,-0.006331384673838403,-1,0.25,BULL
2006-12-13 14:30:00+00:00,XOM,-0.4569608620661479,-1,0.25,BULL
2006-12-14 14:30:00+00:00,XOM,-3.1679239799335392,-1,0.25,BULL
2006-12-14 14:30:00+00:00,IBM,1.5310550158214402,-1,0.25,BULL
2006-12-14 14:30:00+00:00,SPY,-0.7603090344438335,-1,0.25,BULL
2006-12-19 14:30:00+00:00,IBM,1.28923889232165,-1,0.25,BULL
2007-01-08 14:30:00+00:00,IBM,-2.1430145506017304,-1,0.25,BULL
2007-01-09 14:30:00+00:00,IBM,-1.2290705131080109,-1,0.25,BULL
2007-01-11 14:30:00+00:00,HON,-3.3847115675855353,-1,0.25,BULL
2007-01-16 14:30:00+00:00,AAPL,-12.568490215601733,-1,0.25,BULL
2007-01-16 14:30:00+00:00,IBM,-1.4088694313210501,-1,0.25,BULL
2007-01-29 14:30:00+00:00,JNJ,-1.1177947307847067,1,0.64,BULL
2007-01-30 14:30:00+00:00,JNJ,-1.6501962836741175,1,0.57,BULL
2007-02-06 14:30:00+00:00,MRK,-2.272524543749327,1,0.43,BULL
2007-02-12 14:30:00+00:00,MRK,-2.369410679948533,1,1.0,BULL
2007-02-13 14:30:00+00:00,MSFT,-3.590100014062763,1,0.7,BULL
2007-02-13 14:30:00+00:00,MRK,-0.05206616601321135,1,1.0,BULL
2007-02-14 14:30:00+00:00,MSFT,-5.143040344194669,1,0.7,BULL
2007-02-14 14:30:00+00:00,JNJ,-5.068100222973662,1,0.7,BULL
2007-02-14 14:30:00+00:00,HON,-2.6205379554403723,-1,0.25,BULL
2007-02-14 14:30:00+00:00,MRK,0.09101227483939277,1,1.0,BULL
2007-02-15 14:30:00+00:00,MSFT,-4.007813545484447,1,0.7,BULL
2007-02-16 14:30:00+00:00,HON,-4.493212797262376,-1,0.25,BULL
2007-02-16 14:30:00+00:00,MRK,-0.4253034532190312,1,0.7,BULL
2007-02-20 14:30:00+00:00,MSFT,-3.4183551420564062,1,0.5,BULL
2007-02-20 14:30:00+00:00,HON,-3.5266680519564932,-1,0.25,BULL
2007-02-20 14:30:00+00:00,MRK,0.35045272338799527,1,0.67,BULL
2007-02-21 14:30:00+00:00,MSFT,-5.905972973646277,1,0.5,BULL
2007-02-21 14:30:00+00:00,HON,-3.664033097769104,-1,0.25,BULL
2007-02-22 14:30:00+00:00,MSFT,-6.626986568235416,1,0.5,BULL
2007-02-22 14:30:00+00:00,HON,-1.4580493493666167,-1,0.25,BULL
2007-02-22 14:30:00+00:00,PG,-3.882638526621271,1,0.43,BULL
2007-02-26 14:30:00+00:00,MSFT,-4.814799744595626,1,0.7,BULL
2007-02-26 14:30:00+00:00,JNJ,-3.681897623115443,1,0.7,BULL
2007-02-28 14:30:00+00:00,AAPL,6.526556697678494,1,1.0,BULL
2007-02-28 14:30:00+00:00,MSFT,-1.7217353939256108,1,0.7,BULL
2007-02-28 14:30:00+00:00,PG,-2.4281648035365038,1,0.7,BULL
2007-02-28 14:30:00+00:00,SPY,-0.2720893598739764,1,1.0,BULL
2007-03-01 14:30:00+00:00,MCD,-1.6159918486348384,1,0.9,BULL
2007-03-01 14:30:00+00:00,PG,-2.4286626417977764,1,0.7,BULL
2007-03-05 14:30:00+00:00,IBM,1.5416735294050372,1,0.7,BULL
2007-03-06 14:30:00+00:00,MSFT,0.16193926178564905,1,1.0,BULL
2007-03-06 14:30:00+00:00,JPM,-2.0532932236611825,1,0.66,BULL
2007-03-06 14:30:00+00:00,XOM,1.081005194440539,1,0.47,BULL
2007-03-06 14:30:00+00:00,IBM,0.43254982661212765,1,0.7,BULL
2007-03-06 14:30:00+00:00,MCD,3.092063935227195,1,1.0,BULL
2007-03-06 14:30:00+00:00,PG,-0.9904138117418844,1,1.0,BULL
2007-03-06 14:30:00+00:00,SPY,0.9119788553433376,1,0.7,BULL
2007-03-06 14:30:00+00:00,QQQ,1.6016575757895797,1,0.7,BULL
2007-03-07 14:30:00+00:00,XOM,1.359222607566281,1,0.7,BULL
2007-03-07 14:30:00+00:00,JNJ,-1.3535304325889408,1,0.7,BULL
2007-03-07 14:30:00+00:00,IBM,0.6649406498908481,1,0.7,BULL
2007-03-08 14:30:00+00:00,JPM,-1.487746402834301,1,0.64,BULL
2007-03-08 14:30:00+00:00,XOM,3.1373948911565566,1,0.7,BULL
2007-03-08 14:30:00+00:00,MCD,1.4109753274150239,1,1.0,BULL
2007-03-08 14:30:00+00:00,PG,2.2090927179594466,1,1.0,BULL
2007-03-08 14:30:00+00:00,SPY,1.227333785809236,1,0.7,BULL
2007-03-08 14:30:00+00:00,QQQ,1.983891288188877,1,0.7,BULL
2007-03-09 14:30:00+00:00,JPM,-0.32457989902172574,1,0.46,BULL
2007-03-09 14:30:00+00:00,JNJ,-2.941760186356979,1,0.5,BULL
2007-03-09 14:30:00+00:00,IBM,1.734300658160328,1,1.0,BULL
2007-03-09 14:30:00+00:00,MCD,1.9691937598022304,1,1.0,BULL
2007-03-09 14:30:00+00:00,SPY,2.029344376609888,1,0.7,BULL
2007-03-12 13:30:00+00:00,MSFT,3.298078502000689,1,0.5,BULL
2007-03-12 13:30:00+00:00,JPM,0.11512211166844293,1,0.63,BULL
2007-03-12 13:30:00+00:00,IBM,1.0154714068858168,1,1.0,BULL
2007-03-12 13:30:00+00:00,SPY,1.9558209337101204,1,0.54,BULL
2007-03-12 13:30:00+00:00,QQQ,2.81284573865471,1,0.7,BULL
2007-03-14 13:30:00+00:00,MSFT,1.0713785529021258,1,0.5,BULL
2007-03-14 13:30:00+00:00,JPM,1.5769076092708236,1,0.5,BULL
2007-03-14 13:30:00+00:00,XOM,6.732190852525786,1,1.0,BULL
2007-03-14 13:30:00+00:00,HD,-1.9937358084823626,1,1.0,BULL
2007-03-14 13:30:00+00:00,IBM,0.8268540685278276,1,0.7,BULL
2007-03-14 13:30:00+00:00,MCD,2.9746157580196155,1,0.5,BULL
2007-03-14 13:30:00+00:00,PG,2.22256651524984,1,1.0,BULL
2007-03-14 13:30:00+00:00,SPY,1.9634974587242886,1,0.5,BULL
2007-03-14 13:30:00+00:00,QQQ,1.3649092478942713,1,0.7,BULL
2007-03-15 13:30:00+00:00,JPM,1.6664919819725434,1,0.5,BULL
2007-03-15 13:30:00+00:00,PG,1.6910847479423925,1,1.0,BULL
2007-03-15 13:30:00+00:00,SPY,1.7990692738471585,1,0.46,BULL
2007-03-16 13:30:00+00:00,MSFT,1.704192971572464,1,0.7,BULL
2007-03-16 13:30:00+00:00,HD,-2.5256825123852735,1,1.0,BULL
2007-03-16 13:30:00+00:00,MCD,3.0680368927290638,1,1.0,BULL
2007-03-19 13:30:00+00:00,MSFT,-0.8222419520978704,1,0.7,BULL
2007-03-19 13:30:00+00:00,JPM,1.419153036718806,1,0.5,BULL
2007-03-19 13:30:00+00:00,XOM,6.939256929427944,1,0.7,BULL
2007-03-19 13:30:00+00:00,JNJ,-1.035734146194829,1,0.5,BULL
2007-03-19 13:30:00+00:00,HD,-2.4137937437118593,1,1.0,BULL
2007-03-19 13:30:00+00:00,MCD,1.8381995410238363,1,0.7,BULL
2007-03-19 13:30:00+00:00,MRK,3.8149274738553505,1,0.7,BULL
2007-03-19 13:30:00+00:00,PG,1.5894509462552862,1,0.7,BULL
2007-03-19 13:30:00+00:00,SPY,1.4059598214264817,1,0.65,BULL
2007-03-19 13:30:00+00:00,QQQ,0.6744216226762916,1,0.63,BULL
2007-03-20 13:30:00+00:00,MSFT,-0.43228180486584494,1,0.96,BULL
2007-03-20 13:30:00+00:00,JPM,1.1793161890927237,1,0.5,BULL
2007-03-20 13:30:00+00:00,JNJ,-0.8405188663749357,1,0.5,BULL
2007-03-20 13:30:00+00:00,HD,-0.97681125859182,1,1.0,BULL
2007-03-20 13:30:00+00:00,MRK,4.084958468935002,1,0.48,BULL
2007-03-20 13:30:00+00:00,PG,0.7608954623805304,1,0.5,BULL
2007-03-21 13:30:00+00:00,JNJ,0.00161366637384761,1,0.7,BULL
2007-03-29 13:30:00+00:00,JNJ,3.0919647969518578,1,1.0,BULL
2007-03-29 13:30:00+00:00,HD,2.811095208419577,1,1.0,BULL
2007-03-30 13:30:00+00:00,HON,3.8033487678035423,1,0.6,BULL
2007-04-02 13:30:00+00:00,HD,6.629177030388229,1,0.7,BULL
2007-04-03 13:30:00+00:00,JNJ,5.9877913165700924,1,0.75,BULL
2007-04-03 13:30:00+00:00,HD,3.60381614563983,1,0.94,BULL
2007-04-13 13:30:00+00:00,MRK,3.568789008083385,-1,0.25,BULL
2007-04-16 13:30:00+00:00,MRK,2.1384758968313498,-1,0.25,BULL
2007-04-17 13:30:00+00:00,MRK,2.6560081921558703,-1,0.25,BULL
2007-04-18 13:30:00+00:00,MRK,2.7703670868621346,-1,0.25,BULL
2007-04-19 13:30:00+00:00,MRK,1.243199658652444,-1,0.5,BULL
2007-04-20 13:30:00+00:00,HON,9.48962066991448,-1,0.5,BULL
2007-04-20 13:30:00+00:00,IBM,8.119471401359041,1,0.42,BULL
2007-04-20 13:30:00+00:00,MRK,0.9723836684531495,-1,0.5,BULL
2007-04-23 13:30:00+00:00,HON,7.081317191415344,-1,0.5,BULL
2007-04-23 13:30:00+00:00,IBM,5.808384394414117,1,0.3,BULL
2007-04-23 13:30:00+00:00,MRK,0.492516555516171,-1,0.5,BULL
2007-04-24 13:30:00+00:00,HON,4.618657179298051,-1,0.5,BULL
2007-04-24 13:30:00+00:00,MRK,0.8416344631110154,-1,0.5,BULL
2007-04-25 13:30:00+00:00,AMZN,9.883389334524152,-1,0.5,BULL
2007-04-25 13:30:00+00:00,JPM,0.7308668156170764,-1,0.25,BULL
2007-04-25 13:30:00+00:00,HON,5.07529830144061,-1,0.5,BULL
2007-04-25 13:30:00+00:00,MRK,-0.7342439376961816,-1,0.5,BULL
2007-04-26 13:30:00+00:00,AMZN,-1.0428832582166856,-1,0.5,BULL
2007-04-26 13:30:00+00:00,JPM,-1.5822545234310044,-1,0.25,BULL
2007-04-26 13:30:00+00:00,HON,6.034634514245104,-1,0.5,BULL
2007-04-26 13:30:00+00:00,MRK,-2.41106656328469,-1,0.5,BULL
2007-04-27 13:30:00+00:00,AMZN,-0.7672996077342277,-1,0.5,BULL
2007-04-27 13:30:00+00:00,HON,5.54478416075387,-1,0.5,BULL
2007-04-27 13:30:00+00:00,MRK,0.21971295293741464,-1,0.5,BULL
2007-04-30 13:30:00+00:00,AMZN,0.6590968415557295,-1,0.5,BULL
2007-04-30 13:30:00+00:00,HON,7.552474413036474,-1,0.5,BULL
2007-04-30 13:30:00+00:00,MRK,0.6007462823082375,-1,0.5,BULL
2007-05-01 13:30:00+00:00,AMZN,-1.9978969505783377,-1,0.5,BULL
2007-05-01 13:30:00+00:00,HON,5.086751713491246,-1,0.5,BULL
2007-05-01 13:30:00+00:00,MRK,2.495179286121817,-1,0.25,BULL
2007-05-02 13:30:00+00:00,AMZN,3.202846975088971,-1,0.5,BULL
2007-05-02 13:30:00+00:00,HON,4.341270676838758,-1,0.5,BULL
2007-05-02 13:30:00+00:00,MRK,2.3663345854347,-1,0.25,BULL
2007-05-03 13:30:00+00:00,AMZN,-0.5757204725962076,-1,0.5,BULL
2007-05-03 13:30:00+00:00,HON,3.784515751577681,-1,0.5,BULL
2007-05-03 13:30:00+00:00,MRK,1.4425505231920557,-1,0.25,BULL
2007-05-04 13:30:00+00:00,AMZN,0.9859644186722984,-1,0.5,BULL
2007-05-04 13:30:00+00:00,HON,4.554460514196952,-1,0.5,BULL
2007-05-04 13:30:00+00:00,MRK,2.6486235506176623,-1,0.5,BULL
2007-05-04 13:30:00+00:00,PG,1.2617859793869006,1,0.7,BULL
2007-05-07 13:30:00+00:00,AMZN,12.420581360898046,-1,0.5,BULL
2007-05-07 13:30:00+00:00,HON,5.18149598128089,-1,0.5,BULL
2007-05-07 13:30:00+00:00,MRK,3.573766685851497,-1,0.5,BULL
2007-05-08 13:30:00+00:00,AAPL,8.012975101399773,-1,0.25,BULL
2007-05-08 13:30:00+00:00,AMZN,10.801898174213784,-1,0.5,BULL
2007-05-08 13:30:00+00:00,HON,1.8299859178023121,-1,0.5,BULL
2007-05-08 13:30:00+00:00,MRK,3.64429810979824,-1,0.5,BULL
2007-05-09 13:30:00+00:00,AAPL,5.581659390338742,-1,0.25,BULL
2007-05-09 13:30:00+00:00,AMZN,10.188441717931713,-1,0.5,BULL
