ticker,archetype,feature,n_turns,total_fires,fire_rate,tp,fp,precision,recall,turns_detected,mean_offset,median_offset,temporal_class
AMZN,LL,vwap_sigma_current,66,133,0.028982349095663544,56,77,0.42105263157894735,0.5,33,-0.6607142857142857,0.0,DETECTION
AMZN,LL,vwap_sigma_wave,66,122,0.026585312704292874,39,83,0.319672131147541,0.3939393939393939,26,-0.6410256410256411,0.0,DETECTION
AMZN,LL,sigma_tide,66,177,0.03857049466114622,46,131,0.2598870056497175,0.3787878787878788,25,-0.717391304347826,-1.0,ALERTA
AMZN,LL,rsi_value,66,159,0.03464807147526694,36,123,0.22641509433962265,0.3333333333333333,22,-0.6388888888888888,0.0,DETECTION
AMZN,LL,vwap_sigma_tide,66,201,0.04380039224231859,43,158,0.21393034825870647,0.2878787878787879,19,-0.8372093023255814,-1.0,ALERTA
AMZN,LL,kf_rsi_pred_val,66,164,0.03573763347134452,29,135,0.17682926829268292,0.25757575757575757,17,-0.6896551724137931,0.0,DETECTION
AMZN,LL,fear_level,66,262,0.057093048594465026,42,220,0.16030534351145037,0.22727272727272727,15,-0.9523809523809523,-1.0,ALERTA
AMZN,LL,kf_price_pred_val,66,209,0.04554369143604271,33,176,0.15789473684210525,0.42424242424242425,28,-0.9393939393939394,-1.0,ALERTA
AMZN,LL,wave_accel,66,216,0.04706907823055132,32,184,0.14814814814814814,0.2878787878787879,19,-0.84375,-1.0,ALERTA
AMZN,LL,current_accel,66,205,0.04467204183918065,30,175,0.14634146341463414,0.2878787878787879,19,-0.8,-1.0,ALERTA
AMZN,LL,kf_tension_pred_val,66,194,0.04227500544780998,28,166,0.14432989690721648,0.21212121212121213,14,-0.9285714285714286,-1.0,ALERTA
AMZN,LL,sigma_current,66,172,0.03748093266506864,24,148,0.13953488372093023,0.21212121212121213,14,-0.8333333333333334,-1.0,ALERTA
AMZN,LL,wave_slope,66,175,0.03813466986271519,23,152,0.13142857142857142,0.15151515151515152,10,-0.9565217391304348,-1.0,ALERTA
AMZN,LL,tension_tide,66,192,0.04183918064937895,24,168,0.125,0.18181818181818182,12,-1.0,-1.0,ALERTA
AMZN,LL,kf_price_innovation,66,202,0.044018304641534105,25,177,0.12376237623762376,0.2727272727272727,18,-1.0,-1.0,ALERTA
AMZN,LL,current_slope,66,219,0.04772281542819787,27,192,0.1232876712328767,0.13636363636363635,9,-1.0,-1.0,ALERTA
AMZN,LL,kf_conj_pred_val,66,228,0.0496840270211375,28,200,0.12280701754385964,0.21212121212121213,14,-0.8928571428571429,-1.0,ALERTA
AMZN,LL,conj_wave_tide,66,228,0.0496840270211375,27,201,0.11842105263157894,0.19696969696969696,13,-0.9629629629629629,-1.0,ALERTA
AMZN,LL,conj_wave_current,66,179,0.03900631945957725,21,158,0.11731843575418995,0.13636363636363635,9,-1.0,-1.0,ALERTA
AMZN,LL,kf_conj_filt_vel,66,193,0.042057093048594466,22,171,0.11398963730569948,0.18181818181818182,12,-0.7272727272727273,-0.5,DETECTION
AMZN,LL,vwap_spread_current_wave,66,223,0.04859446502505992,25,198,0.11210762331838565,0.15151515151515152,10,-0.88,-1.0,ALERTA
AMZN,LL,conj_current_tide,66,234,0.05099150141643059,25,209,0.10683760683760683,0.13636363636363635,9,-0.92,-1.0,ALERTA
AMZN,LL,vwap_spread_tide_wave,66,223,0.04859446502505992,22,201,0.09865470852017937,0.13636363636363635,9,-0.9090909090909091,-1.0,ALERTA
AMZN,LL,kf_price_filt_vel,66,198,0.04314665504467204,19,179,0.09595959595959595,0.2727272727272727,18,-0.8421052631578947,0.0,DETECTION
AMZN,LL,sigma_wave,66,147,0.03203312268468076,13,134,0.08843537414965986,0.18181818181818182,12,-0.6153846153846154,0.0,DETECTION
AMZN,LL,tide_slope,66,230,0.05011985181956853,20,210,0.08695652173913043,0.12121212121212122,8,-0.95,-1.0,ALERTA
AMZN,LL,kf_rvol_pred_val,66,167,0.03639137066899106,14,153,0.08383233532934131,0.15151515151515152,10,-1.0,-1.0,ALERTA
AMZN,LL,kf_rvol_filt_vel,66,220,0.04794072782741338,18,202,0.08181818181818182,0.21212121212121213,14,-0.9444444444444444,-1.0,ALERTA
AMZN,LL,kf_tension_filt_vel,66,207,0.04510786663761168,16,191,0.07729468599033816,0.16666666666666666,11,-0.8125,-1.0,ALERTA
AMZN,LL,tide_accel,66,176,0.0383525822619307,13,163,0.07386363636363637,0.10606060606060606,7,-0.8461538461538461,-1.0,ALERTA
AMZN,LL,vwap_spread_tide_current,66,213,0.046415341032904775,15,198,0.07042253521126761,0.10606060606060606,7,-1.0,-1.0,ALERTA
AMZN,LL,compression_ratio,66,220,0.04794072782741338,13,207,0.05909090909090909,0.09090909090909091,6,-0.9230769230769231,-1.0,ALERTA
AMZN,LL,kf_rsi_filt_vel,66,206,0.04488995423839617,8,198,0.038834951456310676,0.09090909090909091,6,-0.625,-0.5,DETECTION
AMZN,LL,tension_wave,66,141,0.030725648289387668,5,136,0.03546099290780142,0.030303030303030304,2,-1.2,-1.0,ALERTA
AMZN,LL,tension_current,66,203,0.04423621704074962,3,200,0.014778325123152709,0.015151515151515152,1,-1.0,-1.0,ALERTA
AMZN,HL,kf_tension_filt_vel,97,207,0.04510786663761168,34,173,0.1642512077294686,0.1958762886597938,19,-0.6470588235294118,0.0,DETECTION
AMZN,HL,sigma_wave,97,147,0.03203312268468076,23,124,0.1564625850340136,0.16494845360824742,16,-0.6086956521739131,0.0,DETECTION
AMZN,HL,sigma_current,97,172,0.03748093266506864,24,148,0.13953488372093023,0.15463917525773196,15,-0.5416666666666666,0.0,DETECTION
AMZN,HL,kf_rsi_filt_vel,97,206,0.04488995423839617,28,178,0.13592233009708737,0.1958762886597938,19,-0.75,-1.0,ALERTA
AMZN,HL,tension_current,97,203,0.04423621704074962,24,179,0.11822660098522167,0.13402061855670103,13,-0.8333333333333334,-1.0,ALERTA
AMZN,HL,vwap_sigma_wave,97,122,0.026585312704292874,14,108,0.11475409836065574,0.09278350515463918,9,-0.5714285714285714,0.0,DETECTION
AMZN,HL,vwap_spread_tide_current,97,213,0.046415341032904775,24,189,0.11267605633802817,0.12371134020618557,12,-1.0,-1.0,ALERTA
AMZN,HL,vwap_spread_current_wave,97,223,0.04859446502505992,25,198,0.11210762331838565,0.10309278350515463,10,-0.96,-1.0,ALERTA
AMZN,HL,kf_price_pred_val,97,209,0.04554369143604271,22,187,0.10526315789473684,0.21649484536082475,21,-0.7272727272727273,-0.5,DETECTION
AMZN,HL,conj_current_tide,97,234,0.05099150141643059,24,210,0.10256410256410256,0.09278350515463918,9,-1.0,-1.0,ALERTA
AMZN,HL,kf_rvol_pred_val,97,167,0.03639137066899106,17,150,0.10179640718562874,0.1134020618556701,11,-1.0,-1.0,ALERTA
AMZN,HL,kf_price_filt_vel,97,198,0.04314665504467204,19,179,0.09595959595959595,0.15463917525773196,15,-0.5789473684210527,0.0,DETECTION
AMZN,HL,vwap_spread_tide_wave,97,223,0.04859446502505992,21,202,0.09417040358744394,0.1134020618556701,11,-1.0,-1.0,ALERTA
AMZN,HL,current_accel,97,205,0.04467204183918065,19,186,0.09268292682926829,0.1134020618556701,11,-1.105263157894737,-1.0,ALERTA
AMZN,HL,tide_slope,97,230,0.05011985181956853,21,209,0.09130434782608696,0.1134020618556701,11,-1.0,-1.0,ALERTA
AMZN,HL,compression_ratio,97,220,0.04794072782741338,20,200,0.09090909090909091,0.08247422680412371,8,-0.95,-1.0,ALERTA
AMZN,HL,wave_accel,97,216,0.04706907823055132,19,197,0.08796296296296297,0.13402061855670103,13,-0.8421052631578947,-1.0,ALERTA
AMZN,HL,kf_conj_pred_val,97,228,0.0496840270211375,20,208,0.08771929824561403,0.07216494845360824,7,-0.95,-1.0,ALERTA
AMZN,HL,kf_rvol_filt_vel,97,220,0.04794072782741338,19,201,0.08636363636363636,0.14432989690721648,14,-1.105263157894737,-1.0,ALERTA
AMZN,HL,conj_wave_tide,97,228,0.0496840270211375,19,209,0.08333333333333333,0.07216494845360824,7,-0.9473684210526315,-1.0,ALERTA
AMZN,HL,kf_conj_filt_vel,97,193,0.042057093048594466,16,177,0.08290155440414508,0.09278350515463918,9,-1.125,-1.0,ALERTA
AMZN,HL,current_slope,97,219,0.04772281542819787,18,201,0.0821917808219178,0.08247422680412371,8,-1.1111111111111112,-1.0,ALERTA
AMZN,HL,vwap_sigma_tide,97,201,0.04380039224231859,16,185,0.07960199004975124,0.07216494845360824,7,-0.8125,-1.0,ALERTA
AMZN,HL,wave_slope,97,175,0.03813466986271519,13,162,0.07428571428571429,0.05154639175257732,5,-1.0769230769230769,-1.0,ALERTA
AMZN,HL,conj_wave_current,97,179,0.03900631945957725,13,166,0.07262569832402235,0.061855670103092786,6,-1.0769230769230769,-1.0,ALERTA
AMZN,HL,kf_price_innovation,97,202,0.044018304641534105,14,188,0.06930693069306931,0.13402061855670103,13,-0.9285714285714286,-1.0,ALERTA
AMZN,HL,tide_accel,97,176,0.0383525822619307,12,164,0.06818181818181818,0.07216494845360824,7,-1.0833333333333333,-1.0,ALERTA
AMZN,HL,rsi_value,97,159,0.03464807147526694,9,150,0.05660377358490566,0.061855670103092786,6,-0.4444444444444444,0.0,DETECTION
AMZN,HL,kf_tension_pred_val,97,194,0.04227500544780998,10,184,0.05154639175257732,0.07216494845360824,7,-0.9,-1.0,ALERTA
AMZN,HL,tension_wave,97,141,0.030725648289387668,7,134,0.04964539007092199,0.07216494845360824,7,-0.5714285714285714,-1.0,ALERTA
AMZN,HL,kf_rsi_pred_val,97,164,0.03573763347134452,8,156,0.04878048780487805,0.061855670103092786,6,-0.25,0.0,DETECTION
AMZN,HL,fear_level,97,262,0.057093048594465026,12,250,0.04580152671755725,0.05154639175257732,5,-0.8333333333333334,-1.0,ALERTA
AMZN,HL,tension_tide,97,192,0.04183918064937895,8,184,0.041666666666666664,0.041237113402061855,4,-0.75,-0.5,DETECTION
AMZN,HL,vwap_sigma_current,97,133,0.028982349095663544,5,128,0.03759398496240601,0.041237113402061855,4,-0.6,0.0,DETECTION
AMZN,HL,sigma_tide,97,177,0.03857049466114622,2,175,0.011299435028248588,0.020618556701030927,2,-1.5,-1.5,ALERTA
AMZN,HH,kf_rvol_pred_val,90,167,0.03639137066899106,25,142,0.1497005988023952,0.2111111111111111,19,-0.84,-1.0,ALERTA
AMZN,HH,wave_slope,90,175,0.03813466986271519,26,149,0.14857142857142858,0.1111111111111111,10,-0.9615384615384616,-1.0,ALERTA
AMZN,HH,kf_rvol_filt_vel,90,220,0.04794072782741338,28,192,0.12727272727272726,0.26666666666666666,24,-0.9285714285714286,-1.0,ALERTA
AMZN,HH,rsi_value,90,159,0.03464807147526694,20,139,0.12578616352201258,0.13333333333333333,12,-0.6,0.0,DETECTION
AMZN,HH,tide_accel,90,176,0.0383525822619307,22,154,0.125,0.1111111111111111,10,-0.8636363636363636,-1.0,ALERTA
AMZN,HH,conj_current_tide,90,234,0.05099150141643059,29,205,0.12393162393162394,0.12222222222222222,11,-1.0,-1.0,ALERTA
AMZN,HH,kf_price_pred_val,90,209,0.04554369143604271,24,185,0.11483253588516747,0.2222222222222222,20,-0.75,-1.0,ALERTA
AMZN,HH,conj_wave_tide,90,228,0.0496840270211375,26,202,0.11403508771929824,0.12222222222222222,11,-1.0,-1.0,ALERTA
AMZN,HH,current_accel,90,205,0.04467204183918065,23,182,0.11219512195121951,0.13333333333333333,12,-0.8260869565217391,-1.0,ALERTA
AMZN,HH,kf_conj_pred_val,90,228,0.0496840270211375,25,203,0.10964912280701754,0.1111111111111111,10,-0.96,-1.0,ALERTA
AMZN,HH,sigma_tide,90,177,0.03857049466114622,19,158,0.10734463276836158,0.1,9,-0.7368421052631579,-1.0,ALERTA
AMZN,HH,wave_accel,90,216,0.04706907823055132,23,193,0.10648148148148148,0.16666666666666666,15,-0.6086956521739131,0.0,DETECTION
AMZN,HH,sigma_current,90,172,0.03748093266506864,17,155,0.09883720930232558,0.13333333333333333,12,-0.6470588235294118,0.0,DETECTION
AMZN,HH,vwap_spread_tide_wave,90,223,0.04859446502505992,22,201,0.09865470852017937,0.13333333333333333,12,-0.9545454545454546,-1.0,ALERTA
AMZN,HH,vwap_spread_tide_current,90,213,0.046415341032904775,21,192,0.09859154929577464,0.1111111111111111,10,-1.0,-1.0,ALERTA
AMZN,HH,kf_rsi_pred_val,90,164,0.03573763347134452,16,148,0.0975609756097561,0.08888888888888889,8,-0.6875,-0.5,DETECTION
AMZN,HH,kf_price_filt_vel,90,198,0.04314665504467204,17,181,0.08585858585858586,0.2,18,-1.0,-1.0,ALERTA
