ticker,archetype,feature,n_turns,total_fires,fire_rate,tp,fp,precision,recall,turns_detected,mean_offset,median_offset,temporal_class
MRK,HL,kf_rvol_pred_val,60,176,0.038294168842471714,13,163,0.07386363636363637,0.16666666666666666,10,-0.46153846153846156,0.0,DETECTION
MRK,HL,wave_slope,60,233,0.050696257615317666,17,216,0.07296137339055794,0.11666666666666667,7,-0.9411764705882353,-1.0,ALERTA
MRK,HL,vwap_spread_tide_current,60,310,0.06744995648389904,21,289,0.06774193548387097,0.11666666666666667,7,-1.0,-1.0,ALERTA
MRK,HL,tension_tide,60,178,0.038729329852045254,12,166,0.06741573033707865,0.06666666666666667,4,-1.0,-1.0,ALERTA
MRK,HL,wave_accel,60,243,0.05287206266318538,16,227,0.06584362139917696,0.15,9,-0.8125,-1.0,ALERTA
MRK,HL,kf_rsi_filt_vel,60,200,0.04351610095735422,13,187,0.065,0.16666666666666666,10,-0.46153846153846156,0.0,DETECTION
MRK,HL,tide_slope,60,317,0.06897302001740645,20,297,0.06309148264984227,0.11666666666666667,7,-0.95,-1.0,ALERTA
MRK,HL,current_slope,60,240,0.05221932114882506,15,225,0.0625,0.08333333333333333,5,-1.0,-1.0,ALERTA
MRK,HL,vwap_sigma_current,60,130,0.028285465622280244,8,122,0.06153846153846154,0.06666666666666667,4,-0.875,-1.0,ALERTA
MRK,HL,current_accel,60,197,0.04286335944299391,12,185,0.06091370558375635,0.15,9,-0.5833333333333334,-0.5,DETECTION
MRK,HL,kf_price_innovation,60,215,0.04677980852915579,13,202,0.06046511627906977,0.16666666666666666,10,-1.0,-1.0,ALERTA
MRK,HL,kf_rvol_filt_vel,60,234,0.050913838120104436,14,220,0.05982905982905983,0.2,12,-0.6428571428571429,-1.0,ALERTA
MRK,HL,vwap_spread_current_wave,60,259,0.05635335073977372,15,244,0.05791505791505792,0.1,6,-1.0666666666666667,-1.0,ALERTA
MRK,HL,kf_tension_pred_val,60,193,0.04199303742384682,11,182,0.05699481865284974,0.06666666666666667,4,-1.0909090909090908,-1.0,ALERTA
MRK,HL,vwap_spread_tide_wave,60,328,0.07136640557006092,18,310,0.054878048780487805,0.1,6,-1.0,-1.0,ALERTA
MRK,HL,kf_conj_pred_val,60,199,0.04329852045256745,9,190,0.04522613065326633,0.05,3,-1.0,-1.0,ALERTA
MRK,HL,conj_wave_tide,60,201,0.043733681462140996,9,192,0.04477611940298507,0.05,3,-1.0,-1.0,ALERTA
MRK,HL,compression_ratio,60,210,0.04569190600522193,9,201,0.04285714285714286,0.06666666666666667,4,-1.0,-1.0,ALERTA
MRK,HL,kf_conj_filt_vel,60,248,0.053959965187119235,9,239,0.036290322580645164,0.05,3,-1.0,-1.0,ALERTA
MRK,HL,conj_wave_current,60,197,0.04286335944299391,7,190,0.03553299492385787,0.08333333333333333,5,-1.2857142857142858,-1.0,ALERTA
MRK,HL,conj_current_tide,60,218,0.047432550043516104,7,211,0.03211009174311927,0.05,3,-1.1428571428571428,-1.0,ALERTA
MRK,HL,rsi_value,60,194,0.04221061792863359,6,188,0.030927835051546393,0.06666666666666667,4,-0.5,0.0,DETECTION
MRK,HL,tide_accel,60,295,0.06418624891209748,8,287,0.02711864406779661,0.05,3,-1.125,-1.0,ALERTA
MRK,HL,vwap_sigma_tide,60,112,0.024369016536118365,3,109,0.026785714285714284,0.016666666666666666,1,-1.0,-1.0,ALERTA
MRK,HL,kf_rsi_pred_val,60,192,0.04177545691906005,5,187,0.026041666666666668,0.05,3,-0.6,0.0,DETECTION
MRK,HL,sigma_tide,60,163,0.03546562228024369,4,159,0.024539877300613498,0.03333333333333333,2,-0.75,-0.5,DETECTION
MRK,HL,tension_wave,60,120,0.02610966057441253,0,120,0.0,0.0,0,0.0,0.0,DETECTION
MRK,HH,tension_tide,56,178,0.038729329852045254,19,159,0.10674157303370786,0.14285714285714285,8,-0.8421052631578947,-1.0,ALERTA
MRK,HH,kf_tension_pred_val,56,193,0.04199303742384682,19,174,0.09844559585492228,0.14285714285714285,8,-0.8421052631578947,-1.0,ALERTA
MRK,HH,kf_price_pred_val,56,207,0.04503916449086162,20,187,0.0966183574879227,0.26785714285714285,15,-0.7,-0.5,DETECTION
MRK,HH,current_accel,56,197,0.04286335944299391,19,178,0.09644670050761421,0.16071428571428573,9,-0.8421052631578947,-1.0,ALERTA
MRK,HH,tide_accel,56,295,0.06418624891209748,24,271,0.08135593220338982,0.16071428571428573,9,-1.0,-1.0,ALERTA
MRK,HH,kf_tension_filt_vel,56,234,0.050913838120104436,19,215,0.0811965811965812,0.19642857142857142,11,-0.7894736842105263,-1.0,ALERTA
MRK,HH,kf_price_innovation,56,215,0.04677980852915579,16,199,0.07441860465116279,0.23214285714285715,13,-1.0,-1.0,ALERTA
MRK,HH,kf_rsi_pred_val,56,192,0.04177545691906005,14,178,0.07291666666666667,0.16071428571428573,9,-0.5,0.0,DETECTION
MRK,HH,rsi_value,56,194,0.04221061792863359,14,180,0.07216494845360824,0.14285714285714285,8,-0.6428571428571429,-0.5,DETECTION
MRK,HH,kf_price_filt_vel,56,212,0.04612706701479547,15,197,0.07075471698113207,0.23214285714285715,13,-0.7333333333333333,-1.0,ALERTA
MRK,HH,sigma_wave,56,148,0.03220191470844212,10,138,0.06756756756756757,0.10714285714285714,6,-0.6,-1.0,ALERTA
MRK,HH,conj_wave_current,56,197,0.04286335944299391,12,185,0.06091370558375635,0.07142857142857142,4,-1.0,-1.0,ALERTA
MRK,HH,kf_conj_pred_val,56,199,0.04329852045256745,11,188,0.05527638190954774,0.08928571428571429,5,-0.8181818181818182,-1.0,ALERTA
MRK,HH,kf_rsi_filt_vel,56,200,0.04351610095735422,11,189,0.055,0.10714285714285714,6,-0.6363636363636364,-1.0,ALERTA
MRK,HH,vwap_spread_tide_wave,56,328,0.07136640557006092,18,310,0.054878048780487805,0.10714285714285714,6,-1.0,-1.0,ALERTA
MRK,HH,conj_wave_tide,56,201,0.043733681462140996,11,190,0.05472636815920398,0.08928571428571429,5,-0.8181818181818182,-1.0,ALERTA
MRK,HH,vwap_spread_current_wave,56,259,0.05635335073977372,14,245,0.05405405405405406,0.08928571428571429,5,-0.9285714285714286,-1.0,ALERTA
MRK,HH,wave_accel,56,243,0.05287206266318538,13,230,0.053497942386831275,0.14285714285714285,8,-0.5384615384615384,0.0,DETECTION
MRK,HH,sigma_tide,56,163,0.03546562228024369,8,155,0.049079754601226995,0.08928571428571429,5,-0.5,0.0,DETECTION
MRK,HH,vwap_spread_tide_current,56,310,0.06744995648389904,15,295,0.04838709677419355,0.08928571428571429,5,-1.0,-1.0,ALERTA
