ticker,archetype,feature,n_turns,total_fires,fire_rate,tp,fp,precision,recall,turns_detected,mean_offset,median_offset,temporal_class
QQQ,LL,vwap_sigma_tide,78,224,0.03530338849487786,78,146,0.3482142857142857,0.46153846153846156,36,-0.8974358974358975,-1.0,ALERTA
QQQ,LL,vwap_sigma_current,78,171,0.02695035460992908,56,115,0.32748538011695905,0.4230769230769231,33,-0.7857142857142857,-1.0,ALERTA
QQQ,LL,sigma_tide,78,247,0.03892828999211978,58,189,0.23481781376518218,0.358974358974359,28,-0.7931034482758621,-1.0,ALERTA
QQQ,LL,fear_level,78,345,0.054373522458628844,79,266,0.2289855072463768,0.46153846153846156,36,-0.9113924050632911,-1.0,ALERTA
QQQ,LL,rsi_value,78,198,0.031205673758865248,44,154,0.2222222222222222,0.3717948717948718,29,-0.5909090909090909,0.0,DETECTION
QQQ,LL,wave_slope,78,271,0.04271079590228526,59,212,0.2177121771217712,0.41025641025641024,32,-0.8135593220338984,-1.0,ALERTA
QQQ,LL,kf_rsi_pred_val,78,176,0.027738376674546886,36,140,0.20454545454545456,0.3076923076923077,24,-0.7777777777777778,-1.0,ALERTA
QQQ,LL,kf_price_pred_val,78,268,0.04223798266351458,52,216,0.19402985074626866,0.5512820512820513,43,-0.7692307692307693,-1.0,ALERTA
QQQ,LL,kf_conj_pred_val,78,267,0.042080378250591015,45,222,0.16853932584269662,0.3076923076923077,24,-0.8888888888888888,-1.0,ALERTA
QQQ,LL,current_slope,78,270,0.0425531914893617,45,225,0.16666666666666666,0.28205128205128205,22,-0.9333333333333333,-1.0,ALERTA
QQQ,LL,vwap_spread_current_wave,78,264,0.04160756501182033,42,222,0.1590909090909091,0.2692307692307692,21,-0.9047619047619048,-1.0,ALERTA
QQQ,LL,vwap_spread_tide_wave,78,394,0.06209613869188337,62,332,0.15736040609137056,0.34615384615384615,27,-0.9516129032258065,-1.0,ALERTA
QQQ,LL,kf_price_innovation,78,249,0.039243498817966904,38,211,0.15261044176706828,0.48717948717948717,38,-0.8947368421052632,-1.0,ALERTA
QQQ,LL,current_accel,78,286,0.045074862096138694,43,243,0.15034965034965034,0.3333333333333333,26,-0.8837209302325582,-1.0,ALERTA
QQQ,LL,vwap_sigma_wave,78,148,0.023325453112687154,22,126,0.14864864864864866,0.2948717948717949,23,-0.7272727272727273,0.0,DETECTION
QQQ,LL,conj_wave_tide,78,284,0.04475965327029157,41,243,0.1443661971830986,0.2948717948717949,23,-0.8292682926829268,-1.0,ALERTA
QQQ,LL,conj_wave_current,78,264,0.04160756501182033,36,228,0.13636363636363635,0.2564102564102564,20,-0.9166666666666666,-1.0,ALERTA
QQQ,LL,kf_price_filt_vel,78,259,0.040819542947202525,34,225,0.13127413127413126,0.44871794871794873,35,-0.8823529411764706,-1.0,ALERTA
QQQ,LL,vwap_spread_tide_current,78,421,0.06635145784081954,50,371,0.1187648456057007,0.28205128205128205,22,-0.94,-1.0,ALERTA
QQQ,LL,tide_slope,78,385,0.06067769897557131,40,345,0.1038961038961039,0.2564102564102564,20,-0.925,-1.0,ALERTA
QQQ,LL,wave_accel,78,279,0.04397163120567376,26,253,0.0931899641577061,0.358974358974359,28,-0.5769230769230769,0.0,DETECTION
QQQ,LL,conj_current_tide,78,267,0.042080378250591015,22,245,0.08239700374531835,0.19230769230769232,15,-0.9090909090909091,-1.0,ALERTA
QQQ,LL,tension_tide,78,387,0.06099290780141844,29,358,0.07493540051679587,0.1794871794871795,14,-1.0,-1.0,ALERTA
QQQ,LL,kf_tension_pred_val,78,401,0.0631993695823483,29,372,0.07231920199501247,0.1794871794871795,14,-1.0,-1.0,ALERTA
QQQ,LL,tide_accel,78,322,0.050748620961386916,23,299,0.07142857142857142,0.2692307692307692,21,-0.9130434782608695,-1.0,ALERTA
QQQ,LL,kf_conj_filt_vel,78,269,0.04239558707643814,19,250,0.07063197026022305,0.2692307692307692,21,-0.7368421052631579,0.0,DETECTION
QQQ,LL,kf_rvol_pred_val,78,255,0.04018912529550828,18,237,0.07058823529411765,0.1794871794871795,14,-1.1111111111111112,-1.0,ALERTA
QQQ,LL,sigma_current,78,217,0.034200157604412924,13,204,0.059907834101382486,0.15384615384615385,12,-0.7692307692307693,0.0,DETECTION
QQQ,LL,compression_ratio,78,269,0.04239558707643814,15,254,0.055762081784386616,0.10256410256410256,8,-0.7333333333333333,-1.0,ALERTA
QQQ,LL,kf_rvol_filt_vel,78,314,0.049487785657998426,14,300,0.044585987261146494,0.20512820512820512,16,-1.1428571428571428,-1.0,ALERTA
QQQ,LL,sigma_wave,78,157,0.024743892828999213,6,151,0.03821656050955414,0.0641025641025641,5,-1.1666666666666667,-1.5,ALERTA
QQQ,LL,kf_rsi_filt_vel,78,299,0.047123719464144995,11,288,0.03678929765886288,0.08974358974358974,7,-1.0,-1.0,ALERTA
